TrakPro Version 5.2.0.0 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201943009
Test Name:,Test 52
Start Date:,06/12/2022
Start Time:,05:39:09
Duration (dd:hh:mm:ss):,00:00:18:00
Log Interval (mm:ss):,00:01
Number of points:,1080
Description:,

Statistics Channel: ,MC
06/12/2022,17:52:20,0.026
06/12/2022,17:52:21,0.022
06/12/2022,17:52:22,0.023
06/12/2022,17:52:23,0.028
06/12/2022,17:52:24,0.024
06/12/2022,17:52:25,0.027
06/12/2022,17:52:26,0.025
06/12/2022,17:52:27,0.025
06/12/2022,17:52:28,0.033
06/12/2022,17:52:29,0.023
06/12/2022,17:52:30,0.028
06/12/2022,17:52:31,0.023
06/12/2022,17:52:32,0.026
06/12/2022,17:52:33,0.023
06/12/2022,17:52:34,0.027
06/12/2022,17:52:35,0.033
06/12/2022,17:52:36,0.026
06/12/2022,17:52:37,0.028
06/12/2022,17:52:38,0.022
06/12/2022,17:52:39,0.034
06/12/2022,17:52:40,0.023
06/12/2022,17:52:41,0.023
06/12/2022,17:52:42,0.020
06/12/2022,17:52:43,0.024
06/12/2022,17:52:44,0.044
06/12/2022,17:52:45,0.023
06/12/2022,17:52:46,0.022
06/12/2022,17:52:47,0.030
06/12/2022,17:52:48,0.027
06/12/2022,17:52:49,0.026
06/12/2022,17:52:50,0.030
06/12/2022,17:52:51,0.026
06/12/2022,17:52:52,0.027
06/12/2022,17:52:53,0.021
06/12/2022,17:52:54,0.025
06/12/2022,17:52:55,0.026
06/12/2022,17:52:56,0.026
06/12/2022,17:52:57,0.025
06/12/2022,17:52:58,0.025
06/12/2022,17:52:59,0.025
06/12/2022,17:53:00,0.023
06/12/2022,17:53:01,0.023
06/12/2022,17:53:02,0.027
06/12/2022,17:53:03,0.026
06/12/2022,17:53:04,0.026
06/12/2022,17:53:05,0.023
06/12/2022,17:53:06,0.028
06/12/2022,17:53:07,0.024
06/12/2022,17:53:08,0.026
06/12/2022,17:53:09,0.046
06/12/2022,17:53:10,0.028
06/12/2022,17:53:11,0.025
06/12/2022,17:53:12,0.025
06/12/2022,17:53:13,0.026
06/12/2022,17:53:14,0.026
06/12/2022,17:53:15,0.024
06/12/2022,17:53:16,0.022
06/12/2022,17:53:17,0.024
06/12/2022,17:53:18,0.027
06/12/2022,17:53:19,0.024
06/12/2022,17:53:20,0.032
06/12/2022,17:53:21,0.025
06/12/2022,17:53:22,0.024
06/12/2022,17:53:23,0.024
06/12/2022,17:53:24,0.025
06/12/2022,17:53:25,0.024
06/12/2022,17:53:26,0.025
06/12/2022,17:53:27,0.024
06/12/2022,17:53:28,0.025
06/12/2022,17:53:29,0.026
06/12/2022,17:53:30,0.024
06/12/2022,17:53:31,0.024
06/12/2022,17:53:32,0.021
06/12/2022,17:53:33,0.022
06/12/2022,17:53:34,0.021
06/12/2022,17:53:35,0.027
06/12/2022,17:53:36,0.025
06/12/2022,17:53:37,0.026
06/12/2022,17:53:38,0.023
06/12/2022,17:53:39,0.025
06/12/2022,17:53:40,0.020
06/12/2022,17:53:41,0.023
06/12/2022,17:53:42,0.021
06/12/2022,17:53:43,0.029
06/12/2022,17:53:44,0.022
06/12/2022,17:53:45,0.025
06/12/2022,17:53:46,0.029
06/12/2022,17:53:47,0.019
06/12/2022,17:53:48,0.029
06/12/2022,17:53:49,0.022
06/12/2022,17:53:50,0.022
06/12/2022,17:53:51,0.027
06/12/2022,17:53:52,0.024
06/12/2022,17:53:53,0.023
06/12/2022,17:53:54,0.025
06/12/2022,17:53:55,0.022
06/12/2022,17:53:56,0.025
06/12/2022,17:53:57,0.026
06/12/2022,17:53:58,0.024
06/12/2022,17:53:59,0.029
06/12/2022,17:54:00,0.025
06/12/2022,17:54:01,0.025
06/12/2022,17:54:02,0.031
06/12/2022,17:54:03,0.022
06/12/2022,17:54:04,0.026
06/12/2022,17:54:05,0.025
06/12/2022,17:54:06,0.027
06/12/2022,17:54:07,0.024
06/12/2022,17:54:08,0.029
06/12/2022,17:54:09,0.023
06/12/2022,17:54:10,0.024
06/12/2022,17:54:11,0.023
06/12/2022,17:54:12,0.022
06/12/2022,17:54:13,0.024
06/12/2022,17:54:14,0.030
06/12/2022,17:54:15,0.034
06/12/2022,17:54:16,0.021
06/12/2022,17:54:17,0.022
06/12/2022,17:54:18,0.025
06/12/2022,17:54:19,0.029
06/12/2022,17:54:20,0.023
06/12/2022,17:54:21,0.023
06/12/2022,17:54:22,0.030
06/12/2022,17:54:23,0.027
06/12/2022,17:54:24,0.024
06/12/2022,17:54:25,0.021
06/12/2022,17:54:26,0.025
06/12/2022,17:54:27,0.023
06/12/2022,17:54:28,0.024
06/12/2022,17:54:29,0.024
06/12/2022,17:54:30,0.024
06/12/2022,17:54:31,0.025
06/12/2022,17:54:32,0.023
06/12/2022,17:54:33,0.022
06/12/2022,17:54:34,0.022
06/12/2022,17:54:35,0.023
06/12/2022,17:54:36,0.024
06/12/2022,17:54:37,0.023
06/12/2022,17:54:38,0.023
06/12/2022,17:54:39,0.027
06/12/2022,17:54:40,0.026
06/12/2022,17:54:41,0.024
06/12/2022,17:54:42,0.026
06/12/2022,17:54:43,0.024
06/12/2022,17:54:44,0.030
06/12/2022,17:54:45,0.021
06/12/2022,17:54:46,0.025
06/12/2022,17:54:47,0.023
06/12/2022,17:54:48,0.025
06/12/2022,17:54:49,0.026
06/12/2022,17:54:50,0.022
06/12/2022,17:54:51,0.025
06/12/2022,17:54:52,0.023
06/12/2022,17:54:53,0.023
06/12/2022,17:54:54,0.020
06/12/2022,17:54:55,0.023
06/12/2022,17:54:56,0.029
06/12/2022,17:54:57,0.027
06/12/2022,17:54:58,0.023
06/12/2022,17:54:59,0.021
06/12/2022,17:55:00,0.022
06/12/2022,17:55:01,0.022
06/12/2022,17:55:02,0.024
06/12/2022,17:55:03,0.030
06/12/2022,17:55:04,0.031
06/12/2022,17:55:05,0.023
06/12/2022,17:55:06,0.025
06/12/2022,17:55:07,0.027
06/12/2022,17:55:08,0.033
06/12/2022,17:55:09,0.027
06/12/2022,17:55:10,0.021
06/12/2022,17:55:11,0.021
06/12/2022,17:55:12,0.021
06/12/2022,17:55:13,0.028
06/12/2022,17:55:14,0.026
06/12/2022,17:55:15,0.021
06/12/2022,17:55:16,0.026
06/12/2022,17:55:17,0.020
06/12/2022,17:55:18,0.025
06/12/2022,17:55:19,0.031
06/12/2022,17:55:20,0.024
06/12/2022,17:55:21,0.022
06/12/2022,17:55:22,0.028
06/12/2022,17:55:23,0.022
06/12/2022,17:55:24,0.025
06/12/2022,17:55:25,0.023
06/12/2022,17:55:26,0.027
06/12/2022,17:55:27,0.022
06/12/2022,17:55:28,0.028
06/12/2022,17:55:29,0.022
06/12/2022,17:55:30,0.021
06/12/2022,17:55:31,0.019
06/12/2022,17:55:32,0.029
06/12/2022,17:55:33,0.032
06/12/2022,17:55:34,0.023
06/12/2022,17:55:35,0.025
06/12/2022,17:55:36,0.024
06/12/2022,17:55:37,0.024
06/12/2022,17:55:38,0.020
06/12/2022,17:55:39,0.025
06/12/2022,17:55:40,0.022
06/12/2022,17:55:41,0.023
06/12/2022,17:55:42,0.030
06/12/2022,17:55:43,0.033
06/12/2022,17:55:44,0.026
06/12/2022,17:55:45,0.024
06/12/2022,17:55:46,0.020
06/12/2022,17:55:47,0.020
06/12/2022,17:55:48,0.023
06/12/2022,17:55:49,0.027
06/12/2022,17:55:50,0.023
06/12/2022,17:55:51,0.020
06/12/2022,17:55:52,0.025
06/12/2022,17:55:53,0.022
06/12/2022,17:55:54,0.027
06/12/2022,17:55:55,0.023
06/12/2022,17:55:56,0.020
06/12/2022,17:55:57,0.023
06/12/2022,17:55:58,0.022
06/12/2022,17:55:59,0.027
06/12/2022,17:56:00,0.023
06/12/2022,17:56:01,0.022
06/12/2022,17:56:02,0.024
06/12/2022,17:56:03,0.028
06/12/2022,17:56:04,0.026
06/12/2022,17:56:05,0.031
06/12/2022,17:56:06,0.022
06/12/2022,17:56:07,0.021
06/12/2022,17:56:08,0.022
06/12/2022,17:56:09,0.025
06/12/2022,17:56:10,0.022
06/12/2022,17:56:11,0.032
06/12/2022,17:56:12,0.020
06/12/2022,17:56:13,0.025
06/12/2022,17:56:14,0.024
06/12/2022,17:56:15,0.030
06/12/2022,17:56:16,0.023
06/12/2022,17:56:17,0.025
06/12/2022,17:56:18,0.021
06/12/2022,17:56:19,0.025
06/12/2022,17:56:20,0.022
06/12/2022,17:56:21,0.025
06/12/2022,17:56:22,0.033
06/12/2022,17:56:23,0.028
06/12/2022,17:56:24,0.021
06/12/2022,17:56:25,0.023
06/12/2022,17:56:26,0.037
06/12/2022,17:56:27,0.052
06/12/2022,17:56:28,0.068
06/12/2022,17:56:29,0.065
06/12/2022,17:56:30,0.061
06/12/2022,17:56:31,0.081
06/12/2022,17:56:32,0.065
06/12/2022,17:56:33,0.060
06/12/2022,17:56:34,0.063
06/12/2022,17:56:35,0.073
06/12/2022,17:56:36,0.077
06/12/2022,17:56:37,0.075
06/12/2022,17:56:38,0.069
06/12/2022,17:56:39,0.072
06/12/2022,17:56:40,0.073
06/12/2022,17:56:41,0.087
06/12/2022,17:56:42,0.076
06/12/2022,17:56:43,0.068
06/12/2022,17:56:44,0.067
06/12/2022,17:56:45,0.069
06/12/2022,17:56:46,0.078
06/12/2022,17:56:47,0.075
06/12/2022,17:56:48,0.071
06/12/2022,17:56:49,0.069
06/12/2022,17:56:50,0.069
06/12/2022,17:56:51,0.068
06/12/2022,17:56:52,0.073
06/12/2022,17:56:53,0.069
06/12/2022,17:56:54,0.068
06/12/2022,17:56:55,0.081
06/12/2022,17:56:56,0.079
06/12/2022,17:56:57,0.077
06/12/2022,17:56:58,0.071
06/12/2022,17:56:59,0.089
06/12/2022,17:57:00,0.070
06/12/2022,17:57:01,0.082
06/12/2022,17:57:02,0.075
06/12/2022,17:57:03,0.073
06/12/2022,17:57:04,0.071
06/12/2022,17:57:05,0.069
06/12/2022,17:57:06,0.079
06/12/2022,17:57:07,0.070
06/12/2022,17:57:08,0.074
06/12/2022,17:57:09,0.076

