TrakPro Version 5.2.0.0 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201943009
Test Name:,Test 44
Start Date:,06/12/2022
Start Time:,07:33:45
Duration (dd:hh:mm:ss):,00:00:38:58
Log Interval (mm:ss):,00:01
Number of points:,2338
Description:,

Statistics Channel: ,MC
06/12/2022,07:46:56,0.058
06/12/2022,07:46:57,0.048
06/12/2022,07:46:58,0.053
06/12/2022,07:46:59,0.056
06/12/2022,07:47:00,0.065
06/12/2022,07:47:01,0.054
06/12/2022,07:47:02,0.060
06/12/2022,07:47:03,0.063
06/12/2022,07:47:04,0.056
06/12/2022,07:47:05,0.058
06/12/2022,07:47:06,0.053
06/12/2022,07:47:07,0.055
06/12/2022,07:47:08,0.062
06/12/2022,07:47:09,0.067
06/12/2022,07:47:10,0.048
06/12/2022,07:47:11,0.054
06/12/2022,07:47:12,0.067
06/12/2022,07:47:13,0.064
06/12/2022,07:47:14,0.054
06/12/2022,07:47:15,0.062
06/12/2022,07:47:16,0.062
06/12/2022,07:47:17,0.059
06/12/2022,07:47:18,0.058
06/12/2022,07:47:19,0.053
06/12/2022,07:47:20,0.052
06/12/2022,07:47:21,0.061
06/12/2022,07:47:22,0.062
06/12/2022,07:47:23,0.058
06/12/2022,07:47:24,0.063
06/12/2022,07:47:25,0.057
06/12/2022,07:47:26,0.058
06/12/2022,07:47:27,0.062
06/12/2022,07:47:28,0.064
06/12/2022,07:47:29,0.057
06/12/2022,07:47:30,0.054
06/12/2022,07:47:31,0.062
06/12/2022,07:47:32,0.056
06/12/2022,07:47:33,0.057
06/12/2022,07:47:34,0.050
06/12/2022,07:47:35,0.067
06/12/2022,07:47:36,0.054
06/12/2022,07:47:37,0.065
06/12/2022,07:47:38,0.060
06/12/2022,07:47:39,0.066
06/12/2022,07:47:40,0.053
06/12/2022,07:47:41,0.059
06/12/2022,07:47:42,0.053
06/12/2022,07:47:43,0.055
06/12/2022,07:47:44,0.057
06/12/2022,07:47:45,0.060
06/12/2022,07:47:46,0.054
06/12/2022,07:47:47,0.066
06/12/2022,07:47:48,0.061
06/12/2022,07:47:49,0.069
06/12/2022,07:47:50,0.059
06/12/2022,07:47:51,0.067
06/12/2022,07:47:52,0.062
06/12/2022,07:47:53,0.084
06/12/2022,07:47:54,0.063
06/12/2022,07:47:55,0.081
06/12/2022,07:47:56,0.068
06/12/2022,07:47:57,0.091
06/12/2022,07:47:58,0.068
06/12/2022,07:47:59,0.067
06/12/2022,07:48:00,0.063
06/12/2022,07:48:01,0.064
06/12/2022,07:48:02,0.068
06/12/2022,07:48:03,0.068
06/12/2022,07:48:04,0.057
06/12/2022,07:48:05,0.068
06/12/2022,07:48:06,0.065
06/12/2022,07:48:07,0.055
06/12/2022,07:48:08,0.060
06/12/2022,07:48:09,0.056
06/12/2022,07:48:10,0.055
06/12/2022,07:48:11,0.053
06/12/2022,07:48:12,0.065
06/12/2022,07:48:13,0.068
06/12/2022,07:48:14,0.066
06/12/2022,07:48:15,0.056
06/12/2022,07:48:16,0.057
06/12/2022,07:48:17,0.054
06/12/2022,07:48:18,0.060
06/12/2022,07:48:19,0.062
06/12/2022,07:48:20,0.071
06/12/2022,07:48:21,0.058
06/12/2022,07:48:22,0.059
06/12/2022,07:48:23,0.052
06/12/2022,07:48:24,0.058
06/12/2022,07:48:25,0.052
06/12/2022,07:48:26,0.049
06/12/2022,07:48:27,0.063
06/12/2022,07:48:28,0.050
06/12/2022,07:48:29,0.061
06/12/2022,07:48:30,0.054
06/12/2022,07:48:31,0.060
06/12/2022,07:48:32,0.057
06/12/2022,07:48:33,0.059
06/12/2022,07:48:34,0.058
06/12/2022,07:48:35,0.059
06/12/2022,07:48:36,0.062
06/12/2022,07:48:37,0.057
06/12/2022,07:48:38,0.074
06/12/2022,07:48:39,0.059
06/12/2022,07:48:40,0.056
06/12/2022,07:48:41,0.059
06/12/2022,07:48:42,0.060
06/12/2022,07:48:43,0.054
06/12/2022,07:48:44,0.050
06/12/2022,07:48:45,0.061
06/12/2022,07:48:46,0.051
06/12/2022,07:48:47,0.054
06/12/2022,07:48:48,0.064
06/12/2022,07:48:49,0.055
06/12/2022,07:48:50,0.051
06/12/2022,07:48:51,0.047
06/12/2022,07:48:52,0.058
06/12/2022,07:48:53,0.063
06/12/2022,07:48:54,0.053
06/12/2022,07:48:55,0.062
06/12/2022,07:48:56,0.048
06/12/2022,07:48:57,0.055
06/12/2022,07:48:58,0.057
06/12/2022,07:48:59,0.060
06/12/2022,07:49:00,0.068
06/12/2022,07:49:01,0.059
06/12/2022,07:49:02,0.052
06/12/2022,07:49:03,0.051
06/12/2022,07:49:04,0.056
06/12/2022,07:49:05,0.063
06/12/2022,07:49:06,0.049
06/12/2022,07:49:07,0.060
06/12/2022,07:49:08,0.054
06/12/2022,07:49:09,0.067
06/12/2022,07:49:10,0.056
06/12/2022,07:49:11,0.058
06/12/2022,07:49:12,0.060
06/12/2022,07:49:13,0.053
06/12/2022,07:49:14,0.057
06/12/2022,07:49:15,0.060
06/12/2022,07:49:16,0.052
06/12/2022,07:49:17,0.056
06/12/2022,07:49:18,0.059
06/12/2022,07:49:19,0.059
06/12/2022,07:49:20,0.058
06/12/2022,07:49:21,0.081
06/12/2022,07:49:22,0.068
06/12/2022,07:49:23,0.052
06/12/2022,07:49:24,0.058
06/12/2022,07:49:25,0.060
06/12/2022,07:49:26,0.057
06/12/2022,07:49:27,0.057
06/12/2022,07:49:28,0.058
06/12/2022,07:49:29,0.081
06/12/2022,07:49:30,0.064
06/12/2022,07:49:31,0.057
06/12/2022,07:49:32,0.052
06/12/2022,07:49:33,0.059
06/12/2022,07:49:34,0.055
06/12/2022,07:49:35,0.058
06/12/2022,07:49:36,0.056
06/12/2022,07:49:37,0.061
06/12/2022,07:49:38,0.058
06/12/2022,07:49:39,0.056
06/12/2022,07:49:40,0.059
06/12/2022,07:49:41,0.063
06/12/2022,07:49:42,0.049
06/12/2022,07:49:43,0.061
06/12/2022,07:49:44,0.056
06/12/2022,07:49:45,0.055
06/12/2022,07:49:46,0.044
06/12/2022,07:49:47,0.055
06/12/2022,07:49:48,0.057
06/12/2022,07:49:49,0.058
06/12/2022,07:49:50,0.055
06/12/2022,07:49:51,0.053
06/12/2022,07:49:52,0.059
06/12/2022,07:49:53,0.055
06/12/2022,07:49:54,0.063
06/12/2022,07:49:55,0.055
06/12/2022,07:49:56,0.061
06/12/2022,07:49:57,0.055
06/12/2022,07:49:58,0.056
06/12/2022,07:49:59,0.058
06/12/2022,07:50:00,0.065
06/12/2022,07:50:01,0.058
06/12/2022,07:50:02,0.050
06/12/2022,07:50:03,0.053
06/12/2022,07:50:04,0.063
06/12/2022,07:50:05,0.069
06/12/2022,07:50:06,0.052
06/12/2022,07:50:07,0.060
06/12/2022,07:50:08,0.065
06/12/2022,07:50:09,0.059
06/12/2022,07:50:10,0.049
06/12/2022,07:50:11,0.049
06/12/2022,07:50:12,0.055
06/12/2022,07:50:13,0.055
06/12/2022,07:50:14,0.053
06/12/2022,07:50:15,0.063
06/12/2022,07:50:16,0.061
06/12/2022,07:50:17,0.052
06/12/2022,07:50:18,0.054
06/12/2022,07:50:19,0.056
06/12/2022,07:50:20,0.053
06/12/2022,07:50:21,0.058
06/12/2022,07:50:22,0.049
06/12/2022,07:50:23,0.060
06/12/2022,07:50:24,0.067
06/12/2022,07:50:25,0.049
06/12/2022,07:50:26,0.059
06/12/2022,07:50:27,0.055
06/12/2022,07:50:28,0.053
06/12/2022,07:50:29,0.062
06/12/2022,07:50:30,0.072
06/12/2022,07:50:31,0.068
06/12/2022,07:50:32,0.066
06/12/2022,07:50:33,0.053
06/12/2022,07:50:34,0.054
06/12/2022,07:50:35,0.054
06/12/2022,07:50:36,0.056
06/12/2022,07:50:37,0.060
06/12/2022,07:50:38,0.056
06/12/2022,07:50:39,0.061
06/12/2022,07:50:40,0.060
06/12/2022,07:50:41,0.059
06/12/2022,07:50:42,0.064
06/12/2022,07:50:43,0.065
06/12/2022,07:50:44,0.055
06/12/2022,07:50:45,0.053
06/12/2022,07:50:46,0.056
06/12/2022,07:50:47,0.051
06/12/2022,07:50:48,0.056
06/12/2022,07:50:49,0.055
06/12/2022,07:50:50,0.058
06/12/2022,07:50:51,0.054
06/12/2022,07:50:52,0.049
06/12/2022,07:50:53,0.051
06/12/2022,07:50:54,0.053
06/12/2022,07:50:55,0.053
06/12/2022,07:50:56,0.068
06/12/2022,07:50:57,0.053
06/12/2022,07:50:58,0.056
06/12/2022,07:50:59,0.054
06/12/2022,07:51:00,0.062
06/12/2022,07:51:01,0.056
06/12/2022,07:51:02,0.050
06/12/2022,07:51:03,0.062
06/12/2022,07:51:04,0.054
06/12/2022,07:51:05,0.059
06/12/2022,07:51:06,0.061
06/12/2022,07:51:07,0.054
06/12/2022,07:51:08,0.057
06/12/2022,07:51:09,0.065
06/12/2022,07:51:10,0.059
06/12/2022,07:51:11,0.052
06/12/2022,07:51:12,0.050
06/12/2022,07:51:13,0.065
06/12/2022,07:51:14,0.055
06/12/2022,07:51:15,0.054
06/12/2022,07:51:16,0.052
06/12/2022,07:51:17,0.055
06/12/2022,07:51:18,0.050
06/12/2022,07:51:19,0.063
06/12/2022,07:51:20,0.066
06/12/2022,07:51:21,0.063
06/12/2022,07:51:22,0.058
06/12/2022,07:51:23,0.057
06/12/2022,07:51:24,0.056
06/12/2022,07:51:25,0.059
06/12/2022,07:51:26,0.068
06/12/2022,07:51:27,0.055
06/12/2022,07:51:28,0.060
06/12/2022,07:51:29,0.060
06/12/2022,07:51:30,0.060
06/12/2022,07:51:31,0.057
06/12/2022,07:51:32,0.056
06/12/2022,07:51:33,0.050
06/12/2022,07:51:34,0.052
06/12/2022,07:51:35,0.063
06/12/2022,07:51:36,0.052
06/12/2022,07:51:37,0.056
06/12/2022,07:51:38,0.058
06/12/2022,07:51:39,0.063
06/12/2022,07:51:40,0.063
06/12/2022,07:51:41,0.058
06/12/2022,07:51:42,0.057
06/12/2022,07:51:43,0.049
06/12/2022,07:51:44,0.051
06/12/2022,07:51:45,0.059
06/12/2022,07:51:46,0.053
06/12/2022,07:51:47,0.057
06/12/2022,07:51:48,0.050
06/12/2022,07:51:49,0.051
06/12/2022,07:51:50,0.055
06/12/2022,07:51:51,0.053
06/12/2022,07:51:52,0.050
06/12/2022,07:51:53,0.061
06/12/2022,07:51:54,0.056
06/12/2022,07:51:55,0.059
06/12/2022,07:51:56,0.046
06/12/2022,07:51:57,0.052
06/12/2022,07:51:58,0.055
06/12/2022,07:51:59,0.058
06/12/2022,07:52:00,0.072
06/12/2022,07:52:01,0.056
06/12/2022,07:52:02,0.056
06/12/2022,07:52:03,0.059
06/12/2022,07:52:04,0.054
06/12/2022,07:52:05,0.056
06/12/2022,07:52:06,0.063
06/12/2022,07:52:07,0.054
06/12/2022,07:52:08,0.066
06/12/2022,07:52:09,0.059
06/12/2022,07:52:10,0.053
06/12/2022,07:52:11,0.066
06/12/2022,07:52:12,0.045
06/12/2022,07:52:13,0.050
06/12/2022,07:52:14,0.060
06/12/2022,07:52:15,0.072
06/12/2022,07:52:16,0.065
06/12/2022,07:52:17,0.063
06/12/2022,07:52:18,0.062
06/12/2022,07:52:19,0.056
06/12/2022,07:52:20,0.054
06/12/2022,07:52:21,0.056
06/12/2022,07:52:22,0.053
06/12/2022,07:52:23,0.052
06/12/2022,07:52:24,0.063
06/12/2022,07:52:25,0.056
06/12/2022,07:52:26,0.062
06/12/2022,07:52:27,0.063
06/12/2022,07:52:28,0.054
06/12/2022,07:52:29,0.050
06/12/2022,07:52:30,0.047
06/12/2022,07:52:31,0.060
06/12/2022,07:52:32,0.057
06/12/2022,07:52:33,0.063
06/12/2022,07:52:34,0.068
06/12/2022,07:52:35,0.048
06/12/2022,07:52:36,0.048
06/12/2022,07:52:37,0.059
06/12/2022,07:52:38,0.058
06/12/2022,07:52:39,0.054
06/12/2022,07:52:40,0.054
06/12/2022,07:52:41,0.054
06/12/2022,07:52:42,0.058
06/12/2022,07:52:43,0.053
06/12/2022,07:52:44,0.065
06/12/2022,07:52:45,0.047
06/12/2022,07:52:46,0.057
06/12/2022,07:52:47,0.059
06/12/2022,07:52:48,0.053
06/12/2022,07:52:49,0.050
06/12/2022,07:52:50,0.059
06/12/2022,07:52:51,0.067
06/12/2022,07:52:52,0.055
06/12/2022,07:52:53,0.060
06/12/2022,07:52:54,0.056
06/12/2022,07:52:55,0.057
06/12/2022,07:52:56,0.059
06/12/2022,07:52:57,0.057
06/12/2022,07:52:58,0.052
06/12/2022,07:52:59,0.048
06/12/2022,07:53:00,0.055
06/12/2022,07:53:01,0.061
06/12/2022,07:53:02,0.061
06/12/2022,07:53:03,0.063
06/12/2022,07:53:04,0.050
06/12/2022,07:53:05,0.060
06/12/2022,07:53:06,0.056
06/12/2022,07:53:07,0.061
06/12/2022,07:53:08,0.052
06/12/2022,07:53:09,0.058
06/12/2022,07:53:10,0.055
06/12/2022,07:53:11,0.051
06/12/2022,07:53:12,0.057
06/12/2022,07:53:13,0.055
06/12/2022,07:53:14,0.066
06/12/2022,07:53:15,0.069
06/12/2022,07:53:16,0.053
06/12/2022,07:53:17,0.060
06/12/2022,07:53:18,0.050
06/12/2022,07:53:19,0.059
06/12/2022,07:53:20,0.053
06/12/2022,07:53:21,0.068
06/12/2022,07:53:22,0.059
06/12/2022,07:53:23,0.056
06/12/2022,07:53:24,0.065
06/12/2022,07:53:25,0.056
06/12/2022,07:53:26,0.057
06/12/2022,07:53:27,0.049
06/12/2022,07:53:28,0.053
06/12/2022,07:53:29,0.062
06/12/2022,07:53:30,0.062
06/12/2022,07:53:31,0.057
06/12/2022,07:53:32,0.057
06/12/2022,07:53:33,0.055
06/12/2022,07:53:34,0.054
06/12/2022,07:53:35,0.057
06/12/2022,07:53:36,0.053
06/12/2022,07:53:37,0.050
06/12/2022,07:53:38,0.062
06/12/2022,07:53:39,0.059
06/12/2022,07:53:40,0.057
06/12/2022,07:53:41,0.066
06/12/2022,07:53:42,0.046
06/12/2022,07:53:43,0.051
06/12/2022,07:53:44,0.060
06/12/2022,07:53:45,0.061
06/12/2022,07:53:46,0.059
06/12/2022,07:53:47,0.055
06/12/2022,07:53:48,0.065
06/12/2022,07:53:49,0.066
06/12/2022,07:53:50,0.055
06/12/2022,07:53:51,0.057
06/12/2022,07:53:52,0.065
06/12/2022,07:53:53,0.058
06/12/2022,07:53:54,0.064
06/12/2022,07:53:55,0.054
06/12/2022,07:53:56,0.056
06/12/2022,07:53:57,0.057
06/12/2022,07:53:58,0.050
06/12/2022,07:53:59,0.051
06/12/2022,07:54:00,0.053
06/12/2022,07:54:01,0.056
06/12/2022,07:54:02,0.061
06/12/2022,07:54:03,0.058
06/12/2022,07:54:04,0.057
06/12/2022,07:54:05,0.055
06/12/2022,07:54:06,0.041
06/12/2022,07:54:07,0.054
06/12/2022,07:54:08,0.060
06/12/2022,07:54:09,0.055
06/12/2022,07:54:10,0.058
06/12/2022,07:54:11,0.054
06/12/2022,07:54:12,0.057
06/12/2022,07:54:13,0.059
06/12/2022,07:54:14,0.058
06/12/2022,07:54:15,0.054
06/12/2022,07:54:16,0.054
06/12/2022,07:54:17,0.054
06/12/2022,07:54:18,0.057
06/12/2022,07:54:19,0.057
06/12/2022,07:54:20,0.054
06/12/2022,07:54:21,0.057
06/12/2022,07:54:22,0.049
06/12/2022,07:54:23,0.058
06/12/2022,07:54:24,0.053
06/12/2022,07:54:25,0.052
06/12/2022,07:54:26,0.056
06/12/2022,07:54:27,0.057
06/12/2022,07:54:28,0.065
06/12/2022,07:54:29,0.059
06/12/2022,07:54:30,0.055
06/12/2022,07:54:31,0.062
06/12/2022,07:54:32,0.055
06/12/2022,07:54:33,0.053
06/12/2022,07:54:34,0.063
06/12/2022,07:54:35,0.061
06/12/2022,07:54:36,0.061
06/12/2022,07:54:37,0.060
06/12/2022,07:54:38,0.057
06/12/2022,07:54:39,0.052
06/12/2022,07:54:40,0.065
06/12/2022,07:54:41,0.054
06/12/2022,07:54:42,0.055
06/12/2022,07:54:43,0.047
06/12/2022,07:54:44,0.065
06/12/2022,07:54:45,0.062
06/12/2022,07:54:46,0.054
06/12/2022,07:54:47,0.057
06/12/2022,07:54:48,0.064
06/12/2022,07:54:49,0.070
06/12/2022,07:54:50,0.057
06/12/2022,07:54:51,0.053
06/12/2022,07:54:52,0.053
06/12/2022,07:54:53,0.066
06/12/2022,07:54:54,0.064
06/12/2022,07:54:55,0.054
06/12/2022,07:54:56,0.056
06/12/2022,07:54:57,0.063
06/12/2022,07:54:58,0.052
06/12/2022,07:54:59,0.057
06/12/2022,07:55:00,0.060
06/12/2022,07:55:01,0.052
06/12/2022,07:55:02,0.050
06/12/2022,07:55:03,0.063
06/12/2022,07:55:04,0.067
06/12/2022,07:55:05,0.059
06/12/2022,07:55:06,0.064
06/12/2022,07:55:07,0.054
06/12/2022,07:55:08,0.049
06/12/2022,07:55:09,0.055
06/12/2022,07:55:10,0.057
06/12/2022,07:55:11,0.057
06/12/2022,07:55:12,0.056
06/12/2022,07:55:13,0.057
06/12/2022,07:55:14,0.054
06/12/2022,07:55:15,0.071
06/12/2022,07:55:16,0.051
06/12/2022,07:55:17,0.051
06/12/2022,07:55:18,0.051
06/12/2022,07:55:19,0.058
06/12/2022,07:55:20,0.053
06/12/2022,07:55:21,0.065
06/12/2022,07:55:22,0.052
06/12/2022,07:55:23,0.053
06/12/2022,07:55:24,0.053
06/12/2022,07:55:25,0.061
06/12/2022,07:55:26,0.071
06/12/2022,07:55:27,0.055
06/12/2022,07:55:28,0.051
06/12/2022,07:55:29,0.052
06/12/2022,07:55:30,0.056
06/12/2022,07:55:31,0.060
06/12/2022,07:55:32,0.058
06/12/2022,07:55:33,0.065
06/12/2022,07:55:34,0.052
06/12/2022,07:55:35,0.056
06/12/2022,07:55:36,0.060
06/12/2022,07:55:37,0.060
06/12/2022,07:55:38,0.065
06/12/2022,07:55:39,0.048
06/12/2022,07:55:40,0.049
06/12/2022,07:55:41,0.056
06/12/2022,07:55:42,0.062
06/12/2022,07:55:43,0.056
06/12/2022,07:55:44,0.060
06/12/2022,07:55:45,0.061
06/12/2022,07:55:46,0.060
06/12/2022,07:55:47,0.054
06/12/2022,07:55:48,0.057
06/12/2022,07:55:49,0.056
06/12/2022,07:55:50,0.054
06/12/2022,07:55:51,0.052
06/12/2022,07:55:52,0.057
06/12/2022,07:55:53,0.049
06/12/2022,07:55:54,0.059
06/12/2022,07:55:55,0.051
06/12/2022,07:55:56,0.059
06/12/2022,07:55:57,0.058
06/12/2022,07:55:58,0.055
06/12/2022,07:55:59,0.056
06/12/2022,07:56:00,0.051
06/12/2022,07:56:01,0.052
06/12/2022,07:56:02,0.050
06/12/2022,07:56:03,0.053
06/12/2022,07:56:04,0.059
06/12/2022,07:56:05,0.055
06/12/2022,07:56:06,0.051
06/12/2022,07:56:07,0.052
06/12/2022,07:56:08,0.050
06/12/2022,07:56:09,0.054
06/12/2022,07:56:10,0.051
06/12/2022,07:56:11,0.054
06/12/2022,07:56:12,0.061
06/12/2022,07:56:13,0.053
06/12/2022,07:56:14,0.050
06/12/2022,07:56:15,0.058
06/12/2022,07:56:16,0.053
06/12/2022,07:56:17,0.052
06/12/2022,07:56:18,0.063
06/12/2022,07:56:19,0.054
06/12/2022,07:56:20,0.055
06/12/2022,07:56:21,0.053
06/12/2022,07:56:22,0.057
06/12/2022,07:56:23,0.050
06/12/2022,07:56:24,0.061
06/12/2022,07:56:25,0.052
06/12/2022,07:56:26,0.053
06/12/2022,07:56:27,0.059
06/12/2022,07:56:28,0.055
06/12/2022,07:56:29,0.052
06/12/2022,07:56:30,0.054
06/12/2022,07:56:31,0.056
06/12/2022,07:56:32,0.055
06/12/2022,07:56:33,0.065
06/12/2022,07:56:34,0.064
06/12/2022,07:56:35,0.061
06/12/2022,07:56:36,0.057
06/12/2022,07:56:37,0.057
06/12/2022,07:56:38,0.058
06/12/2022,07:56:39,0.057
06/12/2022,07:56:40,0.051
06/12/2022,07:56:41,0.055
06/12/2022,07:56:42,0.059
06/12/2022,07:56:43,0.051
06/12/2022,07:56:44,0.060
06/12/2022,07:56:45,0.054
06/12/2022,07:56:46,0.057
06/12/2022,07:56:47,0.057
06/12/2022,07:56:48,0.055
06/12/2022,07:56:49,0.060
06/12/2022,07:56:50,0.061
06/12/2022,07:56:51,0.067
06/12/2022,07:56:52,0.064
06/12/2022,07:56:53,0.061
06/12/2022,07:56:54,0.058
06/12/2022,07:56:55,0.055
06/12/2022,07:56:56,0.050
06/12/2022,07:56:57,0.057
06/12/2022,07:56:58,0.062
06/12/2022,07:56:59,0.058
06/12/2022,07:57:00,0.062
06/12/2022,07:57:01,0.057
06/12/2022,07:57:02,0.062
06/12/2022,07:57:03,0.072
06/12/2022,07:57:04,0.056
06/12/2022,07:57:05,0.062
06/12/2022,07:57:06,0.058
06/12/2022,07:57:07,0.059
06/12/2022,07:57:08,0.061
06/12/2022,07:57:09,0.059
06/12/2022,07:57:10,0.062
06/12/2022,07:57:11,0.060
06/12/2022,07:57:12,0.056
06/12/2022,07:57:13,0.049
06/12/2022,07:57:14,0.058
06/12/2022,07:57:15,0.055
06/12/2022,07:57:16,0.060
06/12/2022,07:57:17,0.062
06/12/2022,07:57:18,0.053
06/12/2022,07:57:19,0.053
06/12/2022,07:57:20,0.057
06/12/2022,07:57:21,0.058
06/12/2022,07:57:22,0.054
06/12/2022,07:57:23,0.055
06/12/2022,07:57:24,0.061
06/12/2022,07:57:25,0.055
06/12/2022,07:57:26,0.059
06/12/2022,07:57:27,0.061
06/12/2022,07:57:28,0.051
06/12/2022,07:57:29,0.066
06/12/2022,07:57:30,0.059
06/12/2022,07:57:31,0.062
06/12/2022,07:57:32,0.064
06/12/2022,07:57:33,0.060
06/12/2022,07:57:34,0.056
06/12/2022,07:57:35,0.056
06/12/2022,07:57:36,0.062
06/12/2022,07:57:37,0.058
06/12/2022,07:57:38,0.059
06/12/2022,07:57:39,0.059
06/12/2022,07:57:40,0.056
06/12/2022,07:57:41,0.050
06/12/2022,07:57:42,0.056
06/12/2022,07:57:43,0.057
06/12/2022,07:57:44,0.058
06/12/2022,07:57:45,0.059
06/12/2022,07:57:46,0.056
06/12/2022,07:57:47,0.057
06/12/2022,07:57:48,0.052
06/12/2022,07:57:49,0.063
06/12/2022,07:57:50,0.060
06/12/2022,07:57:51,0.059
06/12/2022,07:57:52,0.065
06/12/2022,07:57:53,0.065
06/12/2022,07:57:54,0.060
06/12/2022,07:57:55,0.058
06/12/2022,07:57:56,0.059
06/12/2022,07:57:57,0.065
06/12/2022,07:57:58,0.059
06/12/2022,07:57:59,0.054
06/12/2022,07:58:00,0.057
06/12/2022,07:58:01,0.065
06/12/2022,07:58:02,0.054
06/12/2022,07:58:03,0.051
06/12/2022,07:58:04,0.069
06/12/2022,07:58:05,0.057
06/12/2022,07:58:06,0.060
06/12/2022,07:58:07,0.060
06/12/2022,07:58:08,0.064
06/12/2022,07:58:09,0.064
06/12/2022,07:58:10,0.070
06/12/2022,07:58:11,0.057
06/12/2022,07:58:12,0.056
06/12/2022,07:58:13,0.055
06/12/2022,07:58:14,0.059
06/12/2022,07:58:15,0.065
06/12/2022,07:58:16,0.050
06/12/2022,07:58:17,0.055
06/12/2022,07:58:18,0.053
06/12/2022,07:58:19,0.051
06/12/2022,07:58:20,0.059
06/12/2022,07:58:21,0.061
06/12/2022,07:58:22,0.051
06/12/2022,07:58:23,0.060
06/12/2022,07:58:24,0.053
06/12/2022,07:58:25,0.057
06/12/2022,07:58:26,0.049
06/12/2022,07:58:27,0.058
06/12/2022,07:58:28,0.063
06/12/2022,07:58:29,0.073
06/12/2022,07:58:30,0.058
06/12/2022,07:58:31,0.060
06/12/2022,07:58:32,0.052
06/12/2022,07:58:33,0.059
06/12/2022,07:58:34,0.061
06/12/2022,07:58:35,0.052
06/12/2022,07:58:36,0.057
06/12/2022,07:58:37,0.057
06/12/2022,07:58:38,0.055
06/12/2022,07:58:39,0.053
06/12/2022,07:58:40,0.052
06/12/2022,07:58:41,0.055
06/12/2022,07:58:42,0.056
06/12/2022,07:58:43,0.052
06/12/2022,07:58:44,0.051
06/12/2022,07:58:45,0.054
06/12/2022,07:58:46,0.063
06/12/2022,07:58:47,0.057
06/12/2022,07:58:48,0.054
06/12/2022,07:58:49,0.049
06/12/2022,07:58:50,0.073
06/12/2022,07:58:51,0.056
06/12/2022,07:58:52,0.063
06/12/2022,07:58:53,0.057
06/12/2022,07:58:54,0.054
06/12/2022,07:58:55,0.054
06/12/2022,07:58:56,0.061
06/12/2022,07:58:57,0.053
06/12/2022,07:58:58,0.066
06/12/2022,07:58:59,0.057
06/12/2022,07:59:00,0.061
06/12/2022,07:59:01,0.060
06/12/2022,07:59:02,0.052
06/12/2022,07:59:03,0.052
06/12/2022,07:59:04,0.061
06/12/2022,07:59:05,0.061
06/12/2022,07:59:06,0.061
06/12/2022,07:59:07,0.062
06/12/2022,07:59:08,0.060
06/12/2022,07:59:09,0.055
06/12/2022,07:59:10,0.054
06/12/2022,07:59:11,0.058
06/12/2022,07:59:12,0.063
06/12/2022,07:59:13,0.048
06/12/2022,07:59:14,0.055
06/12/2022,07:59:15,0.057
06/12/2022,07:59:16,0.068
06/12/2022,07:59:17,0.061
06/12/2022,07:59:18,0.063
06/12/2022,07:59:19,0.053
06/12/2022,07:59:20,0.053
06/12/2022,07:59:21,0.057
06/12/2022,07:59:22,0.054
06/12/2022,07:59:23,0.054
06/12/2022,07:59:24,0.053
06/12/2022,07:59:25,0.056
06/12/2022,07:59:26,0.059
06/12/2022,07:59:27,0.061
06/12/2022,07:59:28,0.057
06/12/2022,07:59:29,0.057
06/12/2022,07:59:30,0.060
06/12/2022,07:59:31,0.057
06/12/2022,07:59:32,0.057
06/12/2022,07:59:33,0.052
06/12/2022,07:59:34,0.056
06/12/2022,07:59:35,0.051
06/12/2022,07:59:36,0.054
06/12/2022,07:59:37,0.053
06/12/2022,07:59:38,0.051
06/12/2022,07:59:39,0.059
06/12/2022,07:59:40,0.064
06/12/2022,07:59:41,0.060
06/12/2022,07:59:42,0.054
06/12/2022,07:59:43,0.065
06/12/2022,07:59:44,0.055
06/12/2022,07:59:45,0.062
06/12/2022,07:59:46,0.052
06/12/2022,07:59:47,0.064
06/12/2022,07:59:48,0.059
06/12/2022,07:59:49,0.059
06/12/2022,07:59:50,0.057
06/12/2022,07:59:51,0.050
06/12/2022,07:59:52,0.058
06/12/2022,07:59:53,0.057
06/12/2022,07:59:54,0.054
06/12/2022,07:59:55,0.052
06/12/2022,07:59:56,0.062
06/12/2022,07:59:57,0.060
06/12/2022,07:59:58,0.058
06/12/2022,07:59:59,0.060
06/12/2022,08:00:00,0.066
06/12/2022,08:00:01,0.069
06/12/2022,08:00:02,0.067
06/12/2022,08:00:03,0.055
06/12/2022,08:00:04,0.056
06/12/2022,08:00:05,0.059
06/12/2022,08:00:06,0.052
06/12/2022,08:00:07,0.052
06/12/2022,08:00:08,0.062
06/12/2022,08:00:09,0.063
06/12/2022,08:00:10,0.054
06/12/2022,08:00:11,0.080
06/12/2022,08:00:12,0.070
06/12/2022,08:00:13,0.054
06/12/2022,08:00:14,0.051
06/12/2022,08:00:15,0.061
06/12/2022,08:00:16,0.053
06/12/2022,08:00:17,0.050
06/12/2022,08:00:18,0.061
06/12/2022,08:00:19,0.053
06/12/2022,08:00:20,0.058
06/12/2022,08:00:21,0.056
06/12/2022,08:00:22,0.058
06/12/2022,08:00:23,0.064
06/12/2022,08:00:24,0.055
06/12/2022,08:00:25,0.064
06/12/2022,08:00:26,0.053
06/12/2022,08:00:27,0.056
06/12/2022,08:00:28,0.070
