TrakPro Version 5.2.0.0 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201943009
Test Name:,Test 10
Start Date:,06/16/2022
Start Time:,06:14:10
Duration (dd:hh:mm:ss):,00:00:39:03
Log Interval (mm:ss):,00:01
Number of points:,2343
Description:,

Statistics Channel: ,MC
06/16/2022,18:27:21,0.071
06/16/2022,18:27:22,0.070
06/16/2022,18:27:23,0.073
06/16/2022,18:27:24,0.075
06/16/2022,18:27:25,0.088
06/16/2022,18:27:26,0.074
06/16/2022,18:27:27,0.072
06/16/2022,18:27:28,0.075
06/16/2022,18:27:29,0.061
06/16/2022,18:27:30,0.069
06/16/2022,18:27:31,0.072
06/16/2022,18:27:32,0.078
06/16/2022,18:27:33,0.073
06/16/2022,18:27:34,0.076
06/16/2022,18:27:35,0.071
06/16/2022,18:27:36,0.086
06/16/2022,18:27:37,0.076
06/16/2022,18:27:38,0.077
06/16/2022,18:27:39,0.077
06/16/2022,18:27:40,0.073
06/16/2022,18:27:41,0.073
06/16/2022,18:27:42,0.081
06/16/2022,18:27:43,0.066
06/16/2022,18:27:44,0.077
06/16/2022,18:27:45,0.075
06/16/2022,18:27:46,0.080
06/16/2022,18:27:47,0.075
06/16/2022,18:27:48,0.079
06/16/2022,18:27:49,0.095
06/16/2022,18:27:50,0.080
06/16/2022,18:27:51,0.068
06/16/2022,18:27:52,0.071
06/16/2022,18:27:53,0.077
06/16/2022,18:27:54,0.074
06/16/2022,18:27:55,0.070
06/16/2022,18:27:56,0.066
06/16/2022,18:27:57,0.071
06/16/2022,18:27:58,0.080
06/16/2022,18:27:59,0.071
06/16/2022,18:28:00,0.073
06/16/2022,18:28:01,0.071
06/16/2022,18:28:02,0.070
06/16/2022,18:28:03,0.073
06/16/2022,18:28:04,0.072
06/16/2022,18:28:05,0.068
06/16/2022,18:28:06,0.069
06/16/2022,18:28:07,0.075
06/16/2022,18:28:08,0.083
06/16/2022,18:28:09,0.080
06/16/2022,18:28:10,0.076
06/16/2022,18:28:11,0.087
06/16/2022,18:28:12,0.078
06/16/2022,18:28:13,0.074
06/16/2022,18:28:14,0.072
06/16/2022,18:28:15,0.080
06/16/2022,18:28:16,0.078
06/16/2022,18:28:17,0.074
06/16/2022,18:28:18,0.077
06/16/2022,18:28:19,0.073
06/16/2022,18:28:20,0.080
06/16/2022,18:28:21,0.079
06/16/2022,18:28:22,0.076
06/16/2022,18:28:23,0.072
06/16/2022,18:28:24,0.075
06/16/2022,18:28:25,0.085
06/16/2022,18:28:26,0.086
06/16/2022,18:28:27,0.073
06/16/2022,18:28:28,0.078
06/16/2022,18:28:29,0.083
06/16/2022,18:28:30,0.080
06/16/2022,18:28:31,0.075
06/16/2022,18:28:32,0.085
06/16/2022,18:28:33,0.081
06/16/2022,18:28:34,0.074
06/16/2022,18:28:35,0.082
06/16/2022,18:28:36,0.082
06/16/2022,18:28:37,0.082
06/16/2022,18:28:38,0.078
06/16/2022,18:28:39,0.082
06/16/2022,18:28:40,0.075
06/16/2022,18:28:41,0.081
06/16/2022,18:28:42,0.079
06/16/2022,18:28:43,0.082
06/16/2022,18:28:44,0.092
06/16/2022,18:28:45,0.081
06/16/2022,18:28:46,0.071
06/16/2022,18:28:47,0.070
06/16/2022,18:28:48,0.077
06/16/2022,18:28:49,0.074
06/16/2022,18:28:50,0.068
06/16/2022,18:28:51,0.070
06/16/2022,18:28:52,0.072
06/16/2022,18:28:53,0.077
06/16/2022,18:28:54,0.089
06/16/2022,18:28:55,0.076
06/16/2022,18:28:56,0.076
06/16/2022,18:28:57,0.075
06/16/2022,18:28:58,0.075
06/16/2022,18:28:59,0.075
06/16/2022,18:29:00,0.080
06/16/2022,18:29:01,0.075
06/16/2022,18:29:02,0.071
06/16/2022,18:29:03,0.078
06/16/2022,18:29:04,0.078
06/16/2022,18:29:05,0.072
06/16/2022,18:29:06,0.089
06/16/2022,18:29:07,0.076
06/16/2022,18:29:08,0.078
06/16/2022,18:29:09,0.074
06/16/2022,18:29:10,0.083
06/16/2022,18:29:11,0.083
06/16/2022,18:29:12,0.080
06/16/2022,18:29:13,0.082
06/16/2022,18:29:14,0.080
06/16/2022,18:29:15,0.073
06/16/2022,18:29:16,0.075
06/16/2022,18:29:17,0.074
06/16/2022,18:29:18,0.077
06/16/2022,18:29:19,0.074
06/16/2022,18:29:20,0.075
06/16/2022,18:29:21,0.073
06/16/2022,18:29:22,0.067
06/16/2022,18:29:23,0.069
06/16/2022,18:29:24,0.072
06/16/2022,18:29:25,0.073
06/16/2022,18:29:26,0.069
06/16/2022,18:29:27,0.071
06/16/2022,18:29:28,0.078
06/16/2022,18:29:29,0.085
06/16/2022,18:29:30,0.079
06/16/2022,18:29:31,0.074
06/16/2022,18:29:32,0.075
06/16/2022,18:29:33,0.078
06/16/2022,18:29:34,0.069
06/16/2022,18:29:35,0.072
06/16/2022,18:29:36,0.073
06/16/2022,18:29:37,0.076
06/16/2022,18:29:38,0.069
06/16/2022,18:29:39,0.062
06/16/2022,18:29:40,0.063
06/16/2022,18:29:41,0.081
06/16/2022,18:29:42,0.073
06/16/2022,18:29:43,0.073
06/16/2022,18:29:44,0.069
06/16/2022,18:29:45,0.080
06/16/2022,18:29:46,0.078
06/16/2022,18:29:47,0.071
06/16/2022,18:29:48,0.080
06/16/2022,18:29:49,0.072
06/16/2022,18:29:50,0.080
06/16/2022,18:29:51,0.074
06/16/2022,18:29:52,0.068
06/16/2022,18:29:53,0.082
06/16/2022,18:29:54,0.079
06/16/2022,18:29:55,0.077
06/16/2022,18:29:56,0.076
06/16/2022,18:29:57,0.078
06/16/2022,18:29:58,0.082
06/16/2022,18:29:59,0.076
06/16/2022,18:30:00,0.073
06/16/2022,18:30:01,0.080
06/16/2022,18:30:02,0.075
06/16/2022,18:30:03,0.071
06/16/2022,18:30:04,0.083
06/16/2022,18:30:05,0.080
06/16/2022,18:30:06,0.070
06/16/2022,18:30:07,0.075
06/16/2022,18:30:08,0.081
06/16/2022,18:30:09,0.077
06/16/2022,18:30:10,0.074
06/16/2022,18:30:11,0.071
06/16/2022,18:30:12,0.087
06/16/2022,18:30:13,0.081
06/16/2022,18:30:14,0.079
06/16/2022,18:30:15,0.087
06/16/2022,18:30:16,0.070
06/16/2022,18:30:17,0.072
06/16/2022,18:30:18,0.073
06/16/2022,18:30:19,0.070
06/16/2022,18:30:20,0.061
06/16/2022,18:30:21,0.070
06/16/2022,18:30:22,0.077
06/16/2022,18:30:23,0.074
06/16/2022,18:30:24,0.066
06/16/2022,18:30:25,0.061
06/16/2022,18:30:26,0.077
06/16/2022,18:30:27,0.088
06/16/2022,18:30:28,0.072
06/16/2022,18:30:29,0.076
06/16/2022,18:30:30,0.072
06/16/2022,18:30:31,0.071
06/16/2022,18:30:32,0.075
06/16/2022,18:30:33,0.077
06/16/2022,18:30:34,0.073
06/16/2022,18:30:35,0.073
06/16/2022,18:30:36,0.077
06/16/2022,18:30:37,0.070
06/16/2022,18:30:38,0.077
06/16/2022,18:30:39,0.078
06/16/2022,18:30:40,0.072
06/16/2022,18:30:41,0.073
06/16/2022,18:30:42,0.075
06/16/2022,18:30:43,0.073
06/16/2022,18:30:44,0.076
06/16/2022,18:30:45,0.080
06/16/2022,18:30:46,0.063
06/16/2022,18:30:47,0.068
06/16/2022,18:30:48,0.078
06/16/2022,18:30:49,0.077
06/16/2022,18:30:50,0.075
06/16/2022,18:30:51,0.073
06/16/2022,18:30:52,0.071
06/16/2022,18:30:53,0.072
06/16/2022,18:30:54,0.076
06/16/2022,18:30:55,0.071
06/16/2022,18:30:56,0.078
06/16/2022,18:30:57,0.066
06/16/2022,18:30:58,0.080
06/16/2022,18:30:59,0.075
06/16/2022,18:31:00,0.074
06/16/2022,18:31:01,0.070
06/16/2022,18:31:02,0.072
06/16/2022,18:31:03,0.068
06/16/2022,18:31:04,0.081
06/16/2022,18:31:05,0.077
06/16/2022,18:31:06,0.068
06/16/2022,18:31:07,0.073
06/16/2022,18:31:08,0.077
06/16/2022,18:31:09,0.081
06/16/2022,18:31:10,0.086
06/16/2022,18:31:11,0.059
06/16/2022,18:31:12,0.074
06/16/2022,18:31:13,0.074
06/16/2022,18:31:14,0.065
06/16/2022,18:31:15,0.073
06/16/2022,18:31:16,0.072
06/16/2022,18:31:17,0.078
06/16/2022,18:31:18,0.070
06/16/2022,18:31:19,0.069
06/16/2022,18:31:20,0.072
06/16/2022,18:31:21,0.072
06/16/2022,18:31:22,0.069
06/16/2022,18:31:23,0.072
06/16/2022,18:31:24,0.070
06/16/2022,18:31:25,0.072
06/16/2022,18:31:26,0.076
06/16/2022,18:31:27,0.075
06/16/2022,18:31:28,0.075
06/16/2022,18:31:29,0.075
06/16/2022,18:31:30,0.069
06/16/2022,18:31:31,0.073
06/16/2022,18:31:32,0.080
06/16/2022,18:31:33,0.076
06/16/2022,18:31:34,0.074
06/16/2022,18:31:35,0.070
06/16/2022,18:31:36,0.080
06/16/2022,18:31:37,0.086
06/16/2022,18:31:38,0.077
06/16/2022,18:31:39,0.088
06/16/2022,18:31:40,0.080
06/16/2022,18:31:41,0.076
06/16/2022,18:31:42,0.068
06/16/2022,18:31:43,0.077
06/16/2022,18:31:44,0.081
06/16/2022,18:31:45,0.082
06/16/2022,18:31:46,0.070
06/16/2022,18:31:47,0.074
06/16/2022,18:31:48,0.073
06/16/2022,18:31:49,0.077
06/16/2022,18:31:50,0.090
06/16/2022,18:31:51,0.080
06/16/2022,18:31:52,0.073
06/16/2022,18:31:53,0.077
06/16/2022,18:31:54,0.077
06/16/2022,18:31:55,0.073
06/16/2022,18:31:56,0.076
06/16/2022,18:31:57,0.069
06/16/2022,18:31:58,0.077
06/16/2022,18:31:59,0.070
06/16/2022,18:32:00,0.081
06/16/2022,18:32:01,0.079
06/16/2022,18:32:02,0.070
06/16/2022,18:32:03,0.070
06/16/2022,18:32:04,0.078
06/16/2022,18:32:05,0.086
06/16/2022,18:32:06,0.074
06/16/2022,18:32:07,0.074
06/16/2022,18:32:08,0.072
06/16/2022,18:32:09,0.068
06/16/2022,18:32:10,0.075
06/16/2022,18:32:11,0.088
06/16/2022,18:32:12,0.076
06/16/2022,18:32:13,0.069
06/16/2022,18:32:14,0.073
06/16/2022,18:32:15,0.079
06/16/2022,18:32:16,0.081
06/16/2022,18:32:17,0.082
06/16/2022,18:32:18,0.077
06/16/2022,18:32:19,0.070
06/16/2022,18:32:20,0.080
06/16/2022,18:32:21,0.078
06/16/2022,18:32:22,0.076
06/16/2022,18:32:23,0.080
06/16/2022,18:32:24,0.073
06/16/2022,18:32:25,0.074
06/16/2022,18:32:26,0.085
06/16/2022,18:32:27,0.073
06/16/2022,18:32:28,0.078
06/16/2022,18:32:29,0.089
06/16/2022,18:32:30,0.071
06/16/2022,18:32:31,0.071
06/16/2022,18:32:32,0.076
06/16/2022,18:32:33,0.088
06/16/2022,18:32:34,0.074
06/16/2022,18:32:35,0.077
06/16/2022,18:32:36,0.080
06/16/2022,18:32:37,0.089
06/16/2022,18:32:38,0.080
06/16/2022,18:32:39,0.078
06/16/2022,18:32:40,0.082
06/16/2022,18:32:41,0.078
06/16/2022,18:32:42,0.080
06/16/2022,18:32:43,0.085
06/16/2022,18:32:44,0.075
06/16/2022,18:32:45,0.073
06/16/2022,18:32:46,0.089
06/16/2022,18:32:47,0.083
06/16/2022,18:32:48,0.079
06/16/2022,18:32:49,0.079
06/16/2022,18:32:50,0.076
06/16/2022,18:32:51,0.077
06/16/2022,18:32:52,0.083
06/16/2022,18:32:53,0.077
06/16/2022,18:32:54,0.090
06/16/2022,18:32:55,0.090
06/16/2022,18:32:56,0.080
06/16/2022,18:32:57,0.072
06/16/2022,18:32:58,0.076
06/16/2022,18:32:59,0.078
06/16/2022,18:33:00,0.079
06/16/2022,18:33:01,0.075
06/16/2022,18:33:02,0.077
06/16/2022,18:33:03,0.087
06/16/2022,18:33:04,0.082
06/16/2022,18:33:05,0.078
06/16/2022,18:33:06,0.075
06/16/2022,18:33:07,0.087
06/16/2022,18:33:08,0.074
06/16/2022,18:33:09,0.074
06/16/2022,18:33:10,0.083
06/16/2022,18:33:11,0.080
06/16/2022,18:33:12,0.072
06/16/2022,18:33:13,0.082
06/16/2022,18:33:14,0.074
06/16/2022,18:33:15,0.076
06/16/2022,18:33:16,0.071
06/16/2022,18:33:17,0.071
06/16/2022,18:33:18,0.082
06/16/2022,18:33:19,0.080
06/16/2022,18:33:20,0.075
06/16/2022,18:33:21,0.089
06/16/2022,18:33:22,0.071
06/16/2022,18:33:23,0.076
06/16/2022,18:33:24,0.074
06/16/2022,18:33:25,0.074
06/16/2022,18:33:26,0.076
06/16/2022,18:33:27,0.078
06/16/2022,18:33:28,0.073
06/16/2022,18:33:29,0.072
06/16/2022,18:33:30,0.074
06/16/2022,18:33:31,0.073
06/16/2022,18:33:32,0.075
06/16/2022,18:33:33,0.075
06/16/2022,18:33:34,0.073
06/16/2022,18:33:35,0.078
06/16/2022,18:33:36,0.078
06/16/2022,18:33:37,0.075
06/16/2022,18:33:38,0.073
06/16/2022,18:33:39,0.079
06/16/2022,18:33:40,0.071
06/16/2022,18:33:41,0.071
06/16/2022,18:33:42,0.076
06/16/2022,18:33:43,0.073
06/16/2022,18:33:44,0.072
06/16/2022,18:33:45,0.069
06/16/2022,18:33:46,0.076
06/16/2022,18:33:47,0.072
06/16/2022,18:33:48,0.066
06/16/2022,18:33:49,0.074
06/16/2022,18:33:50,0.073
06/16/2022,18:33:51,0.072
06/16/2022,18:33:52,0.074
06/16/2022,18:33:53,0.077
06/16/2022,18:33:54,0.073
06/16/2022,18:33:55,0.080
06/16/2022,18:33:56,0.071
06/16/2022,18:33:57,0.070
06/16/2022,18:33:58,0.075
06/16/2022,18:33:59,0.070
06/16/2022,18:34:00,0.072
06/16/2022,18:34:01,0.066
06/16/2022,18:34:02,0.071
06/16/2022,18:34:03,0.084
06/16/2022,18:34:04,0.081
06/16/2022,18:34:05,0.083
06/16/2022,18:34:06,0.081
06/16/2022,18:34:07,0.078
06/16/2022,18:34:08,0.085
06/16/2022,18:34:09,0.078
06/16/2022,18:34:10,0.084
06/16/2022,18:34:11,0.086
06/16/2022,18:34:12,0.073
06/16/2022,18:34:13,0.079
06/16/2022,18:34:14,0.079
06/16/2022,18:34:15,0.086
06/16/2022,18:34:16,0.078
06/16/2022,18:34:17,0.074
06/16/2022,18:34:18,0.086
06/16/2022,18:34:19,0.075
06/16/2022,18:34:20,0.082
06/16/2022,18:34:21,0.084
06/16/2022,18:34:22,0.076
06/16/2022,18:34:23,0.076
06/16/2022,18:34:24,0.080
06/16/2022,18:34:25,0.075
06/16/2022,18:34:26,0.084
06/16/2022,18:34:27,0.081
06/16/2022,18:34:28,0.080
06/16/2022,18:34:29,0.069
06/16/2022,18:34:30,0.073
06/16/2022,18:34:31,0.075
06/16/2022,18:34:32,0.081
06/16/2022,18:34:33,0.075
06/16/2022,18:34:34,0.073
06/16/2022,18:34:35,0.082
06/16/2022,18:34:36,0.084
06/16/2022,18:34:37,0.083
06/16/2022,18:34:38,0.079
06/16/2022,18:34:39,0.078
06/16/2022,18:34:40,0.069
06/16/2022,18:34:41,0.072
06/16/2022,18:34:42,0.076
06/16/2022,18:34:43,0.070
06/16/2022,18:34:44,0.072
06/16/2022,18:34:45,0.064
06/16/2022,18:34:46,0.079
06/16/2022,18:34:47,0.087
06/16/2022,18:34:48,0.088
06/16/2022,18:34:49,0.077
06/16/2022,18:34:50,0.078
06/16/2022,18:34:51,0.074
06/16/2022,18:34:52,0.079
06/16/2022,18:34:53,0.078
06/16/2022,18:34:54,0.069
06/16/2022,18:34:55,0.080
06/16/2022,18:34:56,0.072
06/16/2022,18:34:57,0.083
06/16/2022,18:34:58,0.080
06/16/2022,18:34:59,0.074
06/16/2022,18:35:00,0.072
06/16/2022,18:35:01,0.074
06/16/2022,18:35:02,0.076
06/16/2022,18:35:03,0.070
06/16/2022,18:35:04,0.075
06/16/2022,18:35:05,0.078
06/16/2022,18:35:06,0.074
06/16/2022,18:35:07,0.069
06/16/2022,18:35:08,0.069
06/16/2022,18:35:09,0.081
06/16/2022,18:35:10,0.074
06/16/2022,18:35:11,0.070
06/16/2022,18:35:12,0.069
06/16/2022,18:35:13,0.075
06/16/2022,18:35:14,0.076
06/16/2022,18:35:15,0.068
06/16/2022,18:35:16,0.079
06/16/2022,18:35:17,0.072
06/16/2022,18:35:18,0.076
06/16/2022,18:35:19,0.077
06/16/2022,18:35:20,0.069
06/16/2022,18:35:21,0.079
06/16/2022,18:35:22,0.071
06/16/2022,18:35:23,0.072
06/16/2022,18:35:24,0.073
06/16/2022,18:35:25,0.069
06/16/2022,18:35:26,0.073
06/16/2022,18:35:27,0.079
06/16/2022,18:35:28,0.080
06/16/2022,18:35:29,0.068
06/16/2022,18:35:30,0.073
06/16/2022,18:35:31,0.071
06/16/2022,18:35:32,0.076
06/16/2022,18:35:33,0.078
06/16/2022,18:35:34,0.070
06/16/2022,18:35:35,0.075
06/16/2022,18:35:36,0.078
06/16/2022,18:35:37,0.078
06/16/2022,18:35:38,0.072
06/16/2022,18:35:39,0.071
06/16/2022,18:35:40,0.078
06/16/2022,18:35:41,0.071
06/16/2022,18:35:42,0.078
06/16/2022,18:35:43,0.076
06/16/2022,18:35:44,0.074
06/16/2022,18:35:45,0.078
06/16/2022,18:35:46,0.079
06/16/2022,18:35:47,0.068
06/16/2022,18:35:48,0.069
06/16/2022,18:35:49,0.076
06/16/2022,18:35:50,0.088
06/16/2022,18:35:51,0.071
06/16/2022,18:35:52,0.074
06/16/2022,18:35:53,0.067
06/16/2022,18:35:54,0.071
06/16/2022,18:35:55,0.073
06/16/2022,18:35:56,0.070
06/16/2022,18:35:57,0.072
06/16/2022,18:35:58,0.077
06/16/2022,18:35:59,0.071
06/16/2022,18:36:00,0.083
06/16/2022,18:36:01,0.073
06/16/2022,18:36:02,0.072
06/16/2022,18:36:03,0.072
06/16/2022,18:36:04,0.080
06/16/2022,18:36:05,0.080
06/16/2022,18:36:06,0.076
06/16/2022,18:36:07,0.074
06/16/2022,18:36:08,0.085
06/16/2022,18:36:09,0.072
06/16/2022,18:36:10,0.087
06/16/2022,18:36:11,0.070
06/16/2022,18:36:12,0.076
06/16/2022,18:36:13,0.071
06/16/2022,18:36:14,0.076
06/16/2022,18:36:15,0.069
06/16/2022,18:36:16,0.076
06/16/2022,18:36:17,0.074
06/16/2022,18:36:18,0.074
06/16/2022,18:36:19,0.076
06/16/2022,18:36:20,0.066
06/16/2022,18:36:21,0.072
06/16/2022,18:36:22,0.068
06/16/2022,18:36:23,0.071
06/16/2022,18:36:24,0.071
06/16/2022,18:36:25,0.073
06/16/2022,18:36:26,0.070
06/16/2022,18:36:27,0.072
06/16/2022,18:36:28,0.079
06/16/2022,18:36:29,0.070
06/16/2022,18:36:30,0.071
06/16/2022,18:36:31,0.074
06/16/2022,18:36:32,0.079
06/16/2022,18:36:33,0.068
06/16/2022,18:36:34,0.077
06/16/2022,18:36:35,0.071
06/16/2022,18:36:36,0.070
06/16/2022,18:36:37,0.080
06/16/2022,18:36:38,0.067
06/16/2022,18:36:39,0.071
06/16/2022,18:36:40,0.074
06/16/2022,18:36:41,0.073
06/16/2022,18:36:42,0.073
06/16/2022,18:36:43,0.074
06/16/2022,18:36:44,0.076
06/16/2022,18:36:45,0.081
06/16/2022,18:36:46,0.070
06/16/2022,18:36:47,0.078
06/16/2022,18:36:48,0.066
06/16/2022,18:36:49,0.074
06/16/2022,18:36:50,0.069
06/16/2022,18:36:51,0.071
06/16/2022,18:36:52,0.067
06/16/2022,18:36:53,0.074
06/16/2022,18:36:54,0.064
06/16/2022,18:36:55,0.069
06/16/2022,18:36:56,0.066
06/16/2022,18:36:57,0.076
06/16/2022,18:36:58,0.081
06/16/2022,18:36:59,0.069
06/16/2022,18:37:00,0.068
06/16/2022,18:37:01,0.069
06/16/2022,18:37:02,0.075
06/16/2022,18:37:03,0.068
06/16/2022,18:37:04,0.073
06/16/2022,18:37:05,0.067
06/16/2022,18:37:06,0.073
06/16/2022,18:37:07,0.070
06/16/2022,18:37:08,0.069
06/16/2022,18:37:09,0.067
06/16/2022,18:37:10,0.070
06/16/2022,18:37:11,0.078
06/16/2022,18:37:12,0.064
06/16/2022,18:37:13,0.066
06/16/2022,18:37:14,0.074
06/16/2022,18:37:15,0.065
06/16/2022,18:37:16,0.073
06/16/2022,18:37:17,0.068
06/16/2022,18:37:18,0.066
06/16/2022,18:37:19,0.072
06/16/2022,18:37:20,0.077
06/16/2022,18:37:21,0.060
06/16/2022,18:37:22,0.067
06/16/2022,18:37:23,0.072
06/16/2022,18:37:24,0.077
06/16/2022,18:37:25,0.068
06/16/2022,18:37:26,0.078
06/16/2022,18:37:27,0.073
06/16/2022,18:37:28,0.070
06/16/2022,18:37:29,0.064
06/16/2022,18:37:30,0.070
06/16/2022,18:37:31,0.075
06/16/2022,18:37:32,0.067
06/16/2022,18:37:33,0.071
06/16/2022,18:37:34,0.060
06/16/2022,18:37:35,0.066
06/16/2022,18:37:36,0.074
06/16/2022,18:37:37,0.065
06/16/2022,18:37:38,0.063
06/16/2022,18:37:39,0.066
06/16/2022,18:37:40,0.082
06/16/2022,18:37:41,0.074
06/16/2022,18:37:42,0.064
06/16/2022,18:37:43,0.063
06/16/2022,18:37:44,0.065
06/16/2022,18:37:45,0.065
06/16/2022,18:37:46,0.070
06/16/2022,18:37:47,0.068
06/16/2022,18:37:48,0.065
06/16/2022,18:37:49,0.061
06/16/2022,18:37:50,0.071
06/16/2022,18:37:51,0.068
06/16/2022,18:37:52,0.070
06/16/2022,18:37:53,0.075
06/16/2022,18:37:54,0.063
06/16/2022,18:37:55,0.067
06/16/2022,18:37:56,0.063
06/16/2022,18:37:57,0.066
06/16/2022,18:37:58,0.063
06/16/2022,18:37:59,0.077
06/16/2022,18:38:00,0.071
06/16/2022,18:38:01,0.061
06/16/2022,18:38:02,0.069
06/16/2022,18:38:03,0.074
06/16/2022,18:38:04,0.065
06/16/2022,18:38:05,0.078
06/16/2022,18:38:06,0.084
06/16/2022,18:38:07,0.072
06/16/2022,18:38:08,0.076
06/16/2022,18:38:09,0.078
06/16/2022,18:38:10,0.073
06/16/2022,18:38:11,0.070
06/16/2022,18:38:12,0.075
06/16/2022,18:38:13,0.074
06/16/2022,18:38:14,0.079
06/16/2022,18:38:15,0.075
06/16/2022,18:38:16,0.073
06/16/2022,18:38:17,0.070
06/16/2022,18:38:18,0.067
06/16/2022,18:38:19,0.079
06/16/2022,18:38:20,0.087
06/16/2022,18:38:21,0.069
06/16/2022,18:38:22,0.065
06/16/2022,18:38:23,0.065
06/16/2022,18:38:24,0.073
06/16/2022,18:38:25,0.071
06/16/2022,18:38:26,0.076
06/16/2022,18:38:27,0.073
06/16/2022,18:38:28,0.069
06/16/2022,18:38:29,0.069
06/16/2022,18:38:30,0.064
06/16/2022,18:38:31,0.066
06/16/2022,18:38:32,0.073
06/16/2022,18:38:33,0.073
06/16/2022,18:38:34,0.069
06/16/2022,18:38:35,0.082
06/16/2022,18:38:36,0.074
06/16/2022,18:38:37,0.079
06/16/2022,18:38:38,0.064
06/16/2022,18:38:39,0.072
06/16/2022,18:38:40,0.068
06/16/2022,18:38:41,0.076
06/16/2022,18:38:42,0.076
06/16/2022,18:38:43,0.075
06/16/2022,18:38:44,0.081
06/16/2022,18:38:45,0.069
06/16/2022,18:38:46,0.076
06/16/2022,18:38:47,0.074
06/16/2022,18:38:48,0.075
06/16/2022,18:38:49,0.067
06/16/2022,18:38:50,0.078
06/16/2022,18:38:51,0.077
06/16/2022,18:38:52,0.076
06/16/2022,18:38:53,0.069
06/16/2022,18:38:54,0.079
06/16/2022,18:38:55,0.069
06/16/2022,18:38:56,0.071
06/16/2022,18:38:57,0.075
06/16/2022,18:38:58,0.060
06/16/2022,18:38:59,0.074
06/16/2022,18:39:00,0.085
06/16/2022,18:39:01,0.068
06/16/2022,18:39:02,0.071
06/16/2022,18:39:03,0.063
06/16/2022,18:39:04,0.077
06/16/2022,18:39:05,0.082
06/16/2022,18:39:06,0.067
06/16/2022,18:39:07,0.069
06/16/2022,18:39:08,0.065
06/16/2022,18:39:09,0.077
06/16/2022,18:39:10,0.064
06/16/2022,18:39:11,0.073
06/16/2022,18:39:12,0.074
06/16/2022,18:39:13,0.072
06/16/2022,18:39:14,0.075
06/16/2022,18:39:15,0.072
06/16/2022,18:39:16,0.077
06/16/2022,18:39:17,0.076
06/16/2022,18:39:18,0.069
06/16/2022,18:39:19,0.063
06/16/2022,18:39:20,0.066
06/16/2022,18:39:21,0.074
06/16/2022,18:39:22,0.077
06/16/2022,18:39:23,0.073
06/16/2022,18:39:24,0.075
06/16/2022,18:39:25,0.071
06/16/2022,18:39:26,0.078
06/16/2022,18:39:27,0.076
06/16/2022,18:39:28,0.077
06/16/2022,18:39:29,0.075
06/16/2022,18:39:30,0.069
06/16/2022,18:39:31,0.086
06/16/2022,18:39:32,0.072
06/16/2022,18:39:33,0.085
06/16/2022,18:39:34,0.074
06/16/2022,18:39:35,0.072
06/16/2022,18:39:36,0.084
06/16/2022,18:39:37,0.082
06/16/2022,18:39:38,0.074
06/16/2022,18:39:39,0.083
06/16/2022,18:39:40,0.071
06/16/2022,18:39:41,0.081
06/16/2022,18:39:42,0.082
06/16/2022,18:39:43,0.064
06/16/2022,18:39:44,0.070
06/16/2022,18:39:45,0.082
06/16/2022,18:39:46,0.077
06/16/2022,18:39:47,0.068
06/16/2022,18:39:48,0.072
06/16/2022,18:39:49,0.079
06/16/2022,18:39:50,0.070
06/16/2022,18:39:51,0.077
06/16/2022,18:39:52,0.076
06/16/2022,18:39:53,0.075
06/16/2022,18:39:54,0.081
06/16/2022,18:39:55,0.068
06/16/2022,18:39:56,0.069
06/16/2022,18:39:57,0.066
06/16/2022,18:39:58,0.075
06/16/2022,18:39:59,0.073
06/16/2022,18:40:00,0.068
06/16/2022,18:40:01,0.071
06/16/2022,18:40:02,0.075
06/16/2022,18:40:03,0.073
06/16/2022,18:40:04,0.072
06/16/2022,18:40:05,0.077
06/16/2022,18:40:06,0.069
06/16/2022,18:40:07,0.065
06/16/2022,18:40:08,0.072
06/16/2022,18:40:09,0.073
06/16/2022,18:40:10,0.079
06/16/2022,18:40:11,0.081
06/16/2022,18:40:12,0.072
06/16/2022,18:40:13,0.074
06/16/2022,18:40:14,0.080
06/16/2022,18:40:15,0.081
06/16/2022,18:40:16,0.075
06/16/2022,18:40:17,0.069
06/16/2022,18:40:18,0.077
06/16/2022,18:40:19,0.080
06/16/2022,18:40:20,0.081
06/16/2022,18:40:21,0.068
06/16/2022,18:40:22,0.074
06/16/2022,18:40:23,0.082
06/16/2022,18:40:24,0.074
06/16/2022,18:40:25,0.072
06/16/2022,18:40:26,0.072
06/16/2022,18:40:27,0.071
06/16/2022,18:40:28,0.088
06/16/2022,18:40:29,0.068
06/16/2022,18:40:30,0.071
06/16/2022,18:40:31,0.073
06/16/2022,18:40:32,0.074
06/16/2022,18:40:33,0.070
06/16/2022,18:40:34,0.074
06/16/2022,18:40:35,0.069
06/16/2022,18:40:36,0.073
06/16/2022,18:40:37,0.088
06/16/2022,18:40:38,0.076
06/16/2022,18:40:39,0.064
06/16/2022,18:40:40,0.076
06/16/2022,18:40:41,0.071
06/16/2022,18:40:42,0.076
06/16/2022,18:40:43,0.070
06/16/2022,18:40:44,0.071
06/16/2022,18:40:45,0.072
06/16/2022,18:40:46,0.075
06/16/2022,18:40:47,0.071
06/16/2022,18:40:48,0.071
06/16/2022,18:40:49,0.070
06/16/2022,18:40:50,0.069
06/16/2022,18:40:51,0.069
06/16/2022,18:40:52,0.072
06/16/2022,18:40:53,0.076
