TrakPro Version 5.2.0.0 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201943009
Test Name:,Test 9
Start Date:,06/16/2022
Start Time:,05:49:52
Duration (dd:hh:mm:ss):,00:00:21:18
Log Interval (mm:ss):,00:01
Number of points:,1278
Description:,

Statistics Channel: ,MC
06/16/2022,18:03:03,0.042
06/16/2022,18:03:04,0.035
06/16/2022,18:03:05,0.036
06/16/2022,18:03:06,0.031
06/16/2022,18:03:07,0.036
06/16/2022,18:03:08,0.033
06/16/2022,18:03:09,0.034
06/16/2022,18:03:10,0.035
06/16/2022,18:03:11,0.032
06/16/2022,18:03:12,0.044
06/16/2022,18:03:13,0.035
06/16/2022,18:03:14,0.038
06/16/2022,18:03:15,0.035
06/16/2022,18:03:16,0.039
06/16/2022,18:03:17,0.035
06/16/2022,18:03:18,0.031
06/16/2022,18:03:19,0.037
06/16/2022,18:03:20,0.033
06/16/2022,18:03:21,0.034
06/16/2022,18:03:22,0.036
06/16/2022,18:03:23,0.030
06/16/2022,18:03:24,0.034
06/16/2022,18:03:25,0.039
06/16/2022,18:03:26,0.036
06/16/2022,18:03:27,0.031
06/16/2022,18:03:28,0.032
06/16/2022,18:03:29,0.043
06/16/2022,18:03:30,0.036
06/16/2022,18:03:31,0.036
06/16/2022,18:03:32,0.035
06/16/2022,18:03:33,0.035
06/16/2022,18:03:34,0.035
06/16/2022,18:03:35,0.034
06/16/2022,18:03:36,0.042
06/16/2022,18:03:37,0.033
06/16/2022,18:03:38,0.037
06/16/2022,18:03:39,0.035
06/16/2022,18:03:40,0.037
06/16/2022,18:03:41,0.038
06/16/2022,18:03:42,0.032
06/16/2022,18:03:43,0.034
06/16/2022,18:03:44,0.040
06/16/2022,18:03:45,0.039
06/16/2022,18:03:46,0.033
06/16/2022,18:03:47,0.048
06/16/2022,18:03:48,0.035
06/16/2022,18:03:49,0.039
06/16/2022,18:03:50,0.032
06/16/2022,18:03:51,0.032
06/16/2022,18:03:52,0.038
06/16/2022,18:03:53,0.040
06/16/2022,18:03:54,0.033
06/16/2022,18:03:55,0.039
06/16/2022,18:03:56,0.035
06/16/2022,18:03:57,0.035
06/16/2022,18:03:58,0.032
06/16/2022,18:03:59,0.039
06/16/2022,18:04:00,0.045
06/16/2022,18:04:01,0.037
06/16/2022,18:04:02,0.039
06/16/2022,18:04:03,0.037
06/16/2022,18:04:04,0.034
06/16/2022,18:04:05,0.035
06/16/2022,18:04:06,0.036
06/16/2022,18:04:07,0.044
06/16/2022,18:04:08,0.034
06/16/2022,18:04:09,0.033
06/16/2022,18:04:10,0.038
06/16/2022,18:04:11,0.041
06/16/2022,18:04:12,0.033
06/16/2022,18:04:13,0.032
06/16/2022,18:04:14,0.032
06/16/2022,18:04:15,0.037
06/16/2022,18:04:16,0.037
06/16/2022,18:04:17,0.033
06/16/2022,18:04:18,0.037
06/16/2022,18:04:19,0.034
06/16/2022,18:04:20,0.033
06/16/2022,18:04:21,0.036
06/16/2022,18:04:22,0.038
06/16/2022,18:04:23,0.037
06/16/2022,18:04:24,0.033
06/16/2022,18:04:25,0.042
06/16/2022,18:04:26,0.044
06/16/2022,18:04:27,0.035
06/16/2022,18:04:28,0.033
06/16/2022,18:04:29,0.041
06/16/2022,18:04:30,0.030
06/16/2022,18:04:31,0.035
06/16/2022,18:04:32,0.033
06/16/2022,18:04:33,0.033
06/16/2022,18:04:34,0.031
06/16/2022,18:04:35,0.036
06/16/2022,18:04:36,0.038
06/16/2022,18:04:37,0.040
06/16/2022,18:04:38,0.038
06/16/2022,18:04:39,0.034
06/16/2022,18:04:40,0.031
06/16/2022,18:04:41,0.033
06/16/2022,18:04:42,0.035
06/16/2022,18:04:43,0.036
06/16/2022,18:04:44,0.036
06/16/2022,18:04:45,0.032
06/16/2022,18:04:46,0.031
06/16/2022,18:04:47,0.034
06/16/2022,18:04:48,0.036
06/16/2022,18:04:49,0.032
06/16/2022,18:04:50,0.030
06/16/2022,18:04:51,0.036
06/16/2022,18:04:52,0.034
06/16/2022,18:04:53,0.032
06/16/2022,18:04:54,0.029
06/16/2022,18:04:55,0.038
06/16/2022,18:04:56,0.037
06/16/2022,18:04:57,0.033
06/16/2022,18:04:58,0.029
06/16/2022,18:04:59,0.037
06/16/2022,18:05:00,0.035
06/16/2022,18:05:01,0.043
06/16/2022,18:05:02,0.034
06/16/2022,18:05:03,0.030
06/16/2022,18:05:04,0.034
06/16/2022,18:05:05,0.034
06/16/2022,18:05:06,0.030
06/16/2022,18:05:07,0.033
06/16/2022,18:05:08,0.038
06/16/2022,18:05:09,0.034
06/16/2022,18:05:10,0.033
06/16/2022,18:05:11,0.034
06/16/2022,18:05:12,0.031
06/16/2022,18:05:13,0.037
06/16/2022,18:05:14,0.034
06/16/2022,18:05:15,0.033
06/16/2022,18:05:16,0.035
06/16/2022,18:05:17,0.036
06/16/2022,18:05:18,0.040
06/16/2022,18:05:19,0.033
06/16/2022,18:05:20,0.030
06/16/2022,18:05:21,0.037
06/16/2022,18:05:22,0.034
06/16/2022,18:05:23,0.032
06/16/2022,18:05:24,0.030
06/16/2022,18:05:25,0.031
06/16/2022,18:05:26,0.034
06/16/2022,18:05:27,0.037
06/16/2022,18:05:28,0.036
06/16/2022,18:05:29,0.035
06/16/2022,18:05:30,0.032
06/16/2022,18:05:31,0.032
06/16/2022,18:05:32,0.038
06/16/2022,18:05:33,0.037
06/16/2022,18:05:34,0.036
06/16/2022,18:05:35,0.036
06/16/2022,18:05:36,0.035
06/16/2022,18:05:37,0.035
06/16/2022,18:05:38,0.029
06/16/2022,18:05:39,0.031
06/16/2022,18:05:40,0.036
06/16/2022,18:05:41,0.029
06/16/2022,18:05:42,0.031
06/16/2022,18:05:43,0.036
06/16/2022,18:05:44,0.029
06/16/2022,18:05:45,0.039
06/16/2022,18:05:46,0.036
06/16/2022,18:05:47,0.029
06/16/2022,18:05:48,0.039
06/16/2022,18:05:49,0.032
06/16/2022,18:05:50,0.035
06/16/2022,18:05:51,0.031
06/16/2022,18:05:52,0.030
06/16/2022,18:05:53,0.030
06/16/2022,18:05:54,0.035
06/16/2022,18:05:55,0.031
06/16/2022,18:05:56,0.032
06/16/2022,18:05:57,0.035
06/16/2022,18:05:58,0.037
06/16/2022,18:05:59,0.030
06/16/2022,18:06:00,0.034
06/16/2022,18:06:01,0.038
06/16/2022,18:06:02,0.037
06/16/2022,18:06:03,0.034
06/16/2022,18:06:04,0.034
06/16/2022,18:06:05,0.038
06/16/2022,18:06:06,0.028
06/16/2022,18:06:07,0.033
06/16/2022,18:06:08,0.037
06/16/2022,18:06:09,0.028
06/16/2022,18:06:10,0.032
06/16/2022,18:06:11,0.032
06/16/2022,18:06:12,0.030
06/16/2022,18:06:13,0.030
06/16/2022,18:06:14,0.031
06/16/2022,18:06:15,0.033
06/16/2022,18:06:16,0.038
06/16/2022,18:06:17,0.033
06/16/2022,18:06:18,0.039
06/16/2022,18:06:19,0.036
06/16/2022,18:06:20,0.029
06/16/2022,18:06:21,0.029
06/16/2022,18:06:22,0.037
06/16/2022,18:06:23,0.038
06/16/2022,18:06:24,0.032
06/16/2022,18:06:25,0.028
06/16/2022,18:06:26,0.029
06/16/2022,18:06:27,0.031
06/16/2022,18:06:28,0.030
06/16/2022,18:06:29,0.032
06/16/2022,18:06:30,0.038
06/16/2022,18:06:31,0.031
06/16/2022,18:06:32,0.035
06/16/2022,18:06:33,0.033
06/16/2022,18:06:34,0.029
06/16/2022,18:06:35,0.027
06/16/2022,18:06:36,0.029
06/16/2022,18:06:37,0.028
06/16/2022,18:06:38,0.032
06/16/2022,18:06:39,0.034
06/16/2022,18:06:40,0.033
06/16/2022,18:06:41,0.031
06/16/2022,18:06:42,0.033
06/16/2022,18:06:43,0.032
06/16/2022,18:06:44,0.032
06/16/2022,18:06:45,0.028
06/16/2022,18:06:46,0.032
06/16/2022,18:06:47,0.038
06/16/2022,18:06:48,0.035
06/16/2022,18:06:49,0.029
06/16/2022,18:06:50,0.029
06/16/2022,18:06:51,0.031
06/16/2022,18:06:52,0.033
06/16/2022,18:06:53,0.038
06/16/2022,18:06:54,0.030
06/16/2022,18:06:55,0.037
06/16/2022,18:06:56,0.035
06/16/2022,18:06:57,0.030
06/16/2022,18:06:58,0.032
06/16/2022,18:06:59,0.034
06/16/2022,18:07:00,0.029
06/16/2022,18:07:01,0.033
06/16/2022,18:07:02,0.035
06/16/2022,18:07:03,0.029
06/16/2022,18:07:04,0.031
06/16/2022,18:07:05,0.034
06/16/2022,18:07:06,0.032
06/16/2022,18:07:07,0.028
06/16/2022,18:07:08,0.035
06/16/2022,18:07:09,0.038
06/16/2022,18:07:10,0.030
06/16/2022,18:07:11,0.040
06/16/2022,18:07:12,0.032
06/16/2022,18:07:13,0.033
06/16/2022,18:07:14,0.031
06/16/2022,18:07:15,0.027
06/16/2022,18:07:16,0.030
06/16/2022,18:07:17,0.031
06/16/2022,18:07:18,0.039
06/16/2022,18:07:19,0.033
06/16/2022,18:07:20,0.027
06/16/2022,18:07:21,0.030
06/16/2022,18:07:22,0.029
06/16/2022,18:07:23,0.029
06/16/2022,18:07:24,0.031
06/16/2022,18:07:25,0.041
06/16/2022,18:07:26,0.033
06/16/2022,18:07:27,0.029
06/16/2022,18:07:28,0.032
06/16/2022,18:07:29,0.029
06/16/2022,18:07:30,0.031
06/16/2022,18:07:31,0.037
06/16/2022,18:07:32,0.035
06/16/2022,18:07:33,0.033
06/16/2022,18:07:34,0.030
06/16/2022,18:07:35,0.030
06/16/2022,18:07:36,0.032
06/16/2022,18:07:37,0.032
06/16/2022,18:07:38,0.033
06/16/2022,18:07:39,0.039
06/16/2022,18:07:40,0.032
06/16/2022,18:07:41,0.033
06/16/2022,18:07:42,0.027
06/16/2022,18:07:43,0.035
06/16/2022,18:07:44,0.033
06/16/2022,18:07:45,0.030
06/16/2022,18:07:46,0.032
06/16/2022,18:07:47,0.029
06/16/2022,18:07:48,0.028
06/16/2022,18:07:49,0.034
06/16/2022,18:07:50,0.033
06/16/2022,18:07:51,0.032
06/16/2022,18:07:52,0.035
06/16/2022,18:07:53,0.033
06/16/2022,18:07:54,0.026
06/16/2022,18:07:55,0.033
06/16/2022,18:07:56,0.030
06/16/2022,18:07:57,0.032
06/16/2022,18:07:58,0.028
06/16/2022,18:07:59,0.032
06/16/2022,18:08:00,0.028
06/16/2022,18:08:01,0.031
06/16/2022,18:08:02,0.030
06/16/2022,18:08:03,0.030
06/16/2022,18:08:04,0.030
06/16/2022,18:08:05,0.032
06/16/2022,18:08:06,0.028
06/16/2022,18:08:07,0.035
06/16/2022,18:08:08,0.028
06/16/2022,18:08:09,0.029
06/16/2022,18:08:10,0.032
06/16/2022,18:08:11,0.032
06/16/2022,18:08:12,0.028
06/16/2022,18:08:13,0.032
06/16/2022,18:08:14,0.026
06/16/2022,18:08:15,0.030
06/16/2022,18:08:16,0.035
06/16/2022,18:08:17,0.032
06/16/2022,18:08:18,0.028
06/16/2022,18:08:19,0.029
06/16/2022,18:08:20,0.035
06/16/2022,18:08:21,0.042
06/16/2022,18:08:22,0.033
06/16/2022,18:08:23,0.043
06/16/2022,18:08:24,0.029
06/16/2022,18:08:25,0.031
06/16/2022,18:08:26,0.033
06/16/2022,18:08:27,0.031
06/16/2022,18:08:28,0.027
06/16/2022,18:08:29,0.030
06/16/2022,18:08:30,0.027
06/16/2022,18:08:31,0.031
06/16/2022,18:08:32,0.028
06/16/2022,18:08:33,0.031
06/16/2022,18:08:34,0.029
06/16/2022,18:08:35,0.030
06/16/2022,18:08:36,0.026
06/16/2022,18:08:37,0.031
06/16/2022,18:08:38,0.024
06/16/2022,18:08:39,0.036
06/16/2022,18:08:40,0.032
06/16/2022,18:08:41,0.030
06/16/2022,18:08:42,0.032
06/16/2022,18:08:43,0.030
06/16/2022,18:08:44,0.029
06/16/2022,18:08:45,0.032
06/16/2022,18:08:46,0.028
06/16/2022,18:08:47,0.025
06/16/2022,18:08:48,0.038
06/16/2022,18:08:49,0.030
06/16/2022,18:08:50,0.032
06/16/2022,18:08:51,0.036
06/16/2022,18:08:52,0.033
06/16/2022,18:08:53,0.027
06/16/2022,18:08:54,0.030
06/16/2022,18:08:55,0.035
06/16/2022,18:08:56,0.032
06/16/2022,18:08:57,0.035
06/16/2022,18:08:58,0.028
06/16/2022,18:08:59,0.029
06/16/2022,18:09:00,0.031
06/16/2022,18:09:01,0.032
06/16/2022,18:09:02,0.030
06/16/2022,18:09:03,0.027
06/16/2022,18:09:04,0.031
06/16/2022,18:09:05,0.029
06/16/2022,18:09:06,0.027
06/16/2022,18:09:07,0.028
06/16/2022,18:09:08,0.038
06/16/2022,18:09:09,0.035
06/16/2022,18:09:10,0.032
06/16/2022,18:09:11,0.033
06/16/2022,18:09:12,0.031
06/16/2022,18:09:13,0.027
06/16/2022,18:09:14,0.031
06/16/2022,18:09:15,0.033
06/16/2022,18:09:16,0.028
06/16/2022,18:09:17,0.035
06/16/2022,18:09:18,0.030
06/16/2022,18:09:19,0.038
06/16/2022,18:09:20,0.035
06/16/2022,18:09:21,0.035
06/16/2022,18:09:22,0.034
06/16/2022,18:09:23,0.035
06/16/2022,18:09:24,0.028
06/16/2022,18:09:25,0.030
06/16/2022,18:09:26,0.026
06/16/2022,18:09:27,0.031
06/16/2022,18:09:28,0.032
06/16/2022,18:09:29,0.029
06/16/2022,18:09:30,0.035
06/16/2022,18:09:31,0.030
06/16/2022,18:09:32,0.029
06/16/2022,18:09:33,0.031
06/16/2022,18:09:34,0.033
06/16/2022,18:09:35,0.030
06/16/2022,18:09:36,0.032
06/16/2022,18:09:37,0.029
06/16/2022,18:09:38,0.025
06/16/2022,18:09:39,0.030
06/16/2022,18:09:40,0.027
06/16/2022,18:09:41,0.029
06/16/2022,18:09:42,0.029
06/16/2022,18:09:43,0.029
06/16/2022,18:09:44,0.028
06/16/2022,18:09:45,0.031
06/16/2022,18:09:46,0.032
06/16/2022,18:09:47,0.031
06/16/2022,18:09:48,0.028
06/16/2022,18:09:49,0.029
06/16/2022,18:09:50,0.028
06/16/2022,18:09:51,0.028
06/16/2022,18:09:52,0.032
06/16/2022,18:09:53,0.035
06/16/2022,18:09:54,0.027
06/16/2022,18:09:55,0.033
06/16/2022,18:09:56,0.032
06/16/2022,18:09:57,0.026
06/16/2022,18:09:58,0.035
06/16/2022,18:09:59,0.029
06/16/2022,18:10:00,0.026
06/16/2022,18:10:01,0.037
06/16/2022,18:10:02,0.027
06/16/2022,18:10:03,0.028
06/16/2022,18:10:04,0.028
06/16/2022,18:10:05,0.049
06/16/2022,18:10:06,0.075
06/16/2022,18:10:07,0.066
06/16/2022,18:10:08,0.074
06/16/2022,18:10:09,0.067
06/16/2022,18:10:10,0.076
06/16/2022,18:10:11,0.072
06/16/2022,18:10:12,0.070
06/16/2022,18:10:13,0.065
06/16/2022,18:10:14,0.077
06/16/2022,18:10:15,0.081
06/16/2022,18:10:16,0.074
06/16/2022,18:10:17,0.071
06/16/2022,18:10:18,0.069
06/16/2022,18:10:19,0.077
06/16/2022,18:10:20,0.073
06/16/2022,18:10:21,0.088
06/16/2022,18:10:22,0.075
06/16/2022,18:10:23,0.075
06/16/2022,18:10:24,0.081
06/16/2022,18:10:25,0.077
06/16/2022,18:10:26,0.077
06/16/2022,18:10:27,0.084
06/16/2022,18:10:28,0.090
06/16/2022,18:10:29,0.084
06/16/2022,18:10:30,0.087
06/16/2022,18:10:31,0.078
06/16/2022,18:10:32,0.081
06/16/2022,18:10:33,0.074
06/16/2022,18:10:34,0.076
06/16/2022,18:10:35,0.080
06/16/2022,18:10:36,0.070
06/16/2022,18:10:37,0.078
06/16/2022,18:10:38,0.076
06/16/2022,18:10:39,0.074
06/16/2022,18:10:40,0.083
06/16/2022,18:10:41,0.071
06/16/2022,18:10:42,0.076
06/16/2022,18:10:43,0.090
06/16/2022,18:10:44,0.086
06/16/2022,18:10:45,0.078
06/16/2022,18:10:46,0.097
06/16/2022,18:10:47,0.097
06/16/2022,18:10:48,0.094
06/16/2022,18:10:49,0.090
06/16/2022,18:10:50,0.084
06/16/2022,18:10:51,0.082
06/16/2022,18:10:52,0.083
06/16/2022,18:10:53,0.083
06/16/2022,18:10:54,0.088
06/16/2022,18:10:55,0.087
06/16/2022,18:10:56,0.091
06/16/2022,18:10:57,0.097
06/16/2022,18:10:58,0.102
06/16/2022,18:10:59,0.121
06/16/2022,18:11:00,0.129
06/16/2022,18:11:01,0.128
06/16/2022,18:11:02,0.142
06/16/2022,18:11:03,0.139
06/16/2022,18:11:04,0.131
06/16/2022,18:11:05,0.133
06/16/2022,18:11:06,0.120
06/16/2022,18:11:07,0.130
06/16/2022,18:11:08,0.102
06/16/2022,18:11:09,0.104
06/16/2022,18:11:10,0.140

