TrakPro Version 5.2.0.0 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201943009
Test Name:,Test 20
Start Date:,06/14/2022
Start Time:,05:31:44
Duration (dd:hh:mm:ss):,00:00:22:21
Log Interval (mm:ss):,00:01
Number of points:,1341
Description:,

Statistics Channel: ,MC
06/14/2022,17:44:55,0.024
06/14/2022,17:44:56,0.020
06/14/2022,17:44:57,0.022
06/14/2022,17:44:58,0.018
06/14/2022,17:44:59,0.026
06/14/2022,17:45:00,0.022
06/14/2022,17:45:01,0.024
06/14/2022,17:45:02,0.021
06/14/2022,17:45:03,0.038
06/14/2022,17:45:04,0.025
06/14/2022,17:45:05,0.025
06/14/2022,17:45:06,0.025
06/14/2022,17:45:07,0.022
06/14/2022,17:45:08,0.029
06/14/2022,17:45:09,0.024
06/14/2022,17:45:10,0.023
06/14/2022,17:45:11,0.028
06/14/2022,17:45:12,0.020
06/14/2022,17:45:13,0.022
06/14/2022,17:45:14,0.022
06/14/2022,17:45:15,0.021
06/14/2022,17:45:16,0.018
06/14/2022,17:45:17,0.020
06/14/2022,17:45:18,0.026
06/14/2022,17:45:19,0.035
06/14/2022,17:45:20,0.021
06/14/2022,17:45:21,0.021
06/14/2022,17:45:22,0.022
06/14/2022,17:45:23,0.022
06/14/2022,17:45:24,0.021
06/14/2022,17:45:25,0.028
06/14/2022,17:45:26,0.020
06/14/2022,17:45:27,0.020
06/14/2022,17:45:28,0.020
06/14/2022,17:45:29,0.023
06/14/2022,17:45:30,0.020
06/14/2022,17:45:31,0.024
06/14/2022,17:45:32,0.018
06/14/2022,17:45:33,0.029
06/14/2022,17:45:34,0.023
06/14/2022,17:45:35,0.021
06/14/2022,17:45:36,0.022
06/14/2022,17:45:37,0.022
06/14/2022,17:45:38,0.025
06/14/2022,17:45:39,0.022
06/14/2022,17:45:40,0.023
06/14/2022,17:45:41,0.023
06/14/2022,17:45:42,0.019
06/14/2022,17:45:43,0.021
06/14/2022,17:45:44,0.022
06/14/2022,17:45:45,0.021
06/14/2022,17:45:46,0.020
06/14/2022,17:45:47,0.018
06/14/2022,17:45:48,0.019
06/14/2022,17:45:49,0.021
06/14/2022,17:45:50,0.020
06/14/2022,17:45:51,0.025
06/14/2022,17:45:52,0.022
06/14/2022,17:45:53,0.029
06/14/2022,17:45:54,0.030
06/14/2022,17:45:55,0.021
06/14/2022,17:45:56,0.023
06/14/2022,17:45:57,0.027
06/14/2022,17:45:58,0.021
06/14/2022,17:45:59,0.025
06/14/2022,17:46:00,0.020
06/14/2022,17:46:01,0.023
06/14/2022,17:46:02,0.034
06/14/2022,17:46:03,0.020
06/14/2022,17:46:04,0.018
06/14/2022,17:46:05,0.021
06/14/2022,17:46:06,0.019
06/14/2022,17:46:07,0.021
06/14/2022,17:46:08,0.021
06/14/2022,17:46:09,0.020
06/14/2022,17:46:10,0.018
06/14/2022,17:46:11,0.021
06/14/2022,17:46:12,0.017
06/14/2022,17:46:13,0.025
06/14/2022,17:46:14,0.019
06/14/2022,17:46:15,0.029
06/14/2022,17:46:16,0.017
06/14/2022,17:46:17,0.018
06/14/2022,17:46:18,0.025
06/14/2022,17:46:19,0.022
06/14/2022,17:46:20,0.023
06/14/2022,17:46:21,0.024
06/14/2022,17:46:22,0.019
06/14/2022,17:46:23,0.021
06/14/2022,17:46:24,0.019
06/14/2022,17:46:25,0.020
06/14/2022,17:46:26,0.026
06/14/2022,17:46:27,0.018
06/14/2022,17:46:28,0.025
06/14/2022,17:46:29,0.019
06/14/2022,17:46:30,0.023
06/14/2022,17:46:31,0.021
06/14/2022,17:46:32,0.020
06/14/2022,17:46:33,0.018
06/14/2022,17:46:34,0.031
06/14/2022,17:46:35,0.021
06/14/2022,17:46:36,0.021
06/14/2022,17:46:37,0.018
06/14/2022,17:46:38,0.020
06/14/2022,17:46:39,0.020
06/14/2022,17:46:40,0.022
06/14/2022,17:46:41,0.022
06/14/2022,17:46:42,0.027
06/14/2022,17:46:43,0.017
06/14/2022,17:46:44,0.022
06/14/2022,17:46:45,0.023
06/14/2022,17:46:46,0.017
06/14/2022,17:46:47,0.017
06/14/2022,17:46:48,0.018
06/14/2022,17:46:49,0.025
06/14/2022,17:46:50,0.022
06/14/2022,17:46:51,0.020
06/14/2022,17:46:52,0.020
06/14/2022,17:46:53,0.019
06/14/2022,17:46:54,0.021
06/14/2022,17:46:55,0.025
06/14/2022,17:46:56,0.022
06/14/2022,17:46:57,0.021
06/14/2022,17:46:58,0.018
06/14/2022,17:46:59,0.021
06/14/2022,17:47:00,0.022
06/14/2022,17:47:01,0.023
06/14/2022,17:47:02,0.022
06/14/2022,17:47:03,0.019
06/14/2022,17:47:04,0.018
06/14/2022,17:47:05,0.017
06/14/2022,17:47:06,0.021
06/14/2022,17:47:07,0.017
06/14/2022,17:47:08,0.024
06/14/2022,17:47:09,0.021
06/14/2022,17:47:10,0.019
06/14/2022,17:47:11,0.016
06/14/2022,17:47:12,0.021
06/14/2022,17:47:13,0.018
06/14/2022,17:47:14,0.018
06/14/2022,17:47:15,0.022
06/14/2022,17:47:16,0.019
06/14/2022,17:47:17,0.022
06/14/2022,17:47:18,0.022
06/14/2022,17:47:19,0.022
06/14/2022,17:47:20,0.020
06/14/2022,17:47:21,0.026
06/14/2022,17:47:22,0.019
06/14/2022,17:47:23,0.017
06/14/2022,17:47:24,0.020
06/14/2022,17:47:25,0.022
06/14/2022,17:47:26,0.024
06/14/2022,17:47:27,0.021
06/14/2022,17:47:28,0.018
06/14/2022,17:47:29,0.020
06/14/2022,17:47:30,0.020
06/14/2022,17:47:31,0.020
06/14/2022,17:47:32,0.020
06/14/2022,17:47:33,0.025
06/14/2022,17:47:34,0.031
06/14/2022,17:47:35,0.019
06/14/2022,17:47:36,0.021
06/14/2022,17:47:37,0.019
06/14/2022,17:47:38,0.021
06/14/2022,17:47:39,0.019
06/14/2022,17:47:40,0.022
06/14/2022,17:47:41,0.020
06/14/2022,17:47:42,0.019
06/14/2022,17:47:43,0.020
06/14/2022,17:47:44,0.021
06/14/2022,17:47:45,0.019
06/14/2022,17:47:46,0.017
06/14/2022,17:47:47,0.021
06/14/2022,17:47:48,0.023
06/14/2022,17:47:49,0.032
06/14/2022,17:47:50,0.029
06/14/2022,17:47:51,0.030
06/14/2022,17:47:52,0.031
06/14/2022,17:47:53,0.024
06/14/2022,17:47:54,0.025
06/14/2022,17:47:55,0.027
06/14/2022,17:47:56,0.027
06/14/2022,17:47:57,0.026
06/14/2022,17:47:58,0.020
06/14/2022,17:47:59,0.026
06/14/2022,17:48:00,0.022
06/14/2022,17:48:01,0.026
06/14/2022,17:48:02,0.020
06/14/2022,17:48:03,0.018
06/14/2022,17:48:04,0.022
06/14/2022,17:48:05,0.024
06/14/2022,17:48:06,0.019
06/14/2022,17:48:07,0.018
06/14/2022,17:48:08,0.024
06/14/2022,17:48:09,0.021
06/14/2022,17:48:10,0.022
06/14/2022,17:48:11,0.023
06/14/2022,17:48:12,0.024
06/14/2022,17:48:13,0.022
06/14/2022,17:48:14,0.021
06/14/2022,17:48:15,0.018
06/14/2022,17:48:16,0.023
06/14/2022,17:48:17,0.019
06/14/2022,17:48:18,0.024
06/14/2022,17:48:19,0.026
06/14/2022,17:48:20,0.025
06/14/2022,17:48:21,0.017
06/14/2022,17:48:22,0.020
06/14/2022,17:48:23,0.016
06/14/2022,17:48:24,0.020
06/14/2022,17:48:25,0.018
06/14/2022,17:48:26,0.022
06/14/2022,17:48:27,0.018
06/14/2022,17:48:28,0.017
06/14/2022,17:48:29,0.020
06/14/2022,17:48:30,0.017
06/14/2022,17:48:31,0.019
06/14/2022,17:48:32,0.020
06/14/2022,17:48:33,0.021
06/14/2022,17:48:34,0.018
06/14/2022,17:48:35,0.017
06/14/2022,17:48:36,0.018
06/14/2022,17:48:37,0.020
06/14/2022,17:48:38,0.020
06/14/2022,17:48:39,0.018
06/14/2022,17:48:40,0.019
06/14/2022,17:48:41,0.016
06/14/2022,17:48:42,0.021
06/14/2022,17:48:43,0.021
06/14/2022,17:48:44,0.020
06/14/2022,17:48:45,0.020
06/14/2022,17:48:46,0.021
06/14/2022,17:48:47,0.022
06/14/2022,17:48:48,0.022
06/14/2022,17:48:49,0.015
06/14/2022,17:48:50,0.021
06/14/2022,17:48:51,0.021
06/14/2022,17:48:52,0.020
06/14/2022,17:48:53,0.020
06/14/2022,17:48:54,0.019
06/14/2022,17:48:55,0.020
06/14/2022,17:48:56,0.020
06/14/2022,17:48:57,0.022
06/14/2022,17:48:58,0.020
06/14/2022,17:48:59,0.024
06/14/2022,17:49:00,0.024
06/14/2022,17:49:01,0.017
06/14/2022,17:49:02,0.018
06/14/2022,17:49:03,0.019
06/14/2022,17:49:04,0.022
06/14/2022,17:49:05,0.016
06/14/2022,17:49:06,0.019
06/14/2022,17:49:07,0.021
06/14/2022,17:49:08,0.020
06/14/2022,17:49:09,0.019
06/14/2022,17:49:10,0.016
06/14/2022,17:49:11,0.018
06/14/2022,17:49:12,0.019
06/14/2022,17:49:13,0.023
06/14/2022,17:49:14,0.017
06/14/2022,17:49:15,0.017
06/14/2022,17:49:16,0.015
06/14/2022,17:49:17,0.022
06/14/2022,17:49:18,0.020
06/14/2022,17:49:19,0.015
06/14/2022,17:49:20,0.017
06/14/2022,17:49:21,0.022
06/14/2022,17:49:22,0.015
06/14/2022,17:49:23,0.019
06/14/2022,17:49:24,0.017
06/14/2022,17:49:25,0.016
06/14/2022,17:49:26,0.021
06/14/2022,17:49:27,0.017
06/14/2022,17:49:28,0.019
06/14/2022,17:49:29,0.018
06/14/2022,17:49:30,0.019
06/14/2022,17:49:31,0.018
06/14/2022,17:49:32,0.016
06/14/2022,17:49:33,0.017
06/14/2022,17:49:34,0.016
06/14/2022,17:49:35,0.016
06/14/2022,17:49:36,0.019
06/14/2022,17:49:37,0.014
06/14/2022,17:49:38,0.016
06/14/2022,17:49:39,0.023
06/14/2022,17:49:40,0.018
06/14/2022,17:49:41,0.020
06/14/2022,17:49:42,0.018
06/14/2022,17:49:43,0.016
06/14/2022,17:49:44,0.019
06/14/2022,17:49:45,0.018
06/14/2022,17:49:46,0.016
06/14/2022,17:49:47,0.016
06/14/2022,17:49:48,0.024
06/14/2022,17:49:49,0.014
06/14/2022,17:49:50,0.017
06/14/2022,17:49:51,0.020
06/14/2022,17:49:52,0.023
06/14/2022,17:49:53,0.021
06/14/2022,17:49:54,0.022
06/14/2022,17:49:55,0.020
06/14/2022,17:49:56,0.016
06/14/2022,17:49:57,0.018
06/14/2022,17:49:58,0.017
06/14/2022,17:49:59,0.021
06/14/2022,17:50:00,0.016
06/14/2022,17:50:01,0.017
06/14/2022,17:50:02,0.015
06/14/2022,17:50:03,0.017
06/14/2022,17:50:04,0.020
06/14/2022,17:50:05,0.016
06/14/2022,17:50:06,0.019
06/14/2022,17:50:07,0.018
06/14/2022,17:50:08,0.022
06/14/2022,17:50:09,0.020
06/14/2022,17:50:10,0.017
06/14/2022,17:50:11,0.017
06/14/2022,17:50:12,0.015
06/14/2022,17:50:13,0.018
06/14/2022,17:50:14,0.019
06/14/2022,17:50:15,0.016
06/14/2022,17:50:16,0.016
06/14/2022,17:50:17,0.017
06/14/2022,17:50:18,0.017
06/14/2022,17:50:19,0.015
06/14/2022,17:50:20,0.015
06/14/2022,17:50:21,0.017
06/14/2022,17:50:22,0.019
06/14/2022,17:50:23,0.014
06/14/2022,17:50:24,0.017
06/14/2022,17:50:25,0.018
06/14/2022,17:50:26,0.016
06/14/2022,17:50:27,0.016
06/14/2022,17:50:28,0.022
06/14/2022,17:50:29,0.014
06/14/2022,17:50:30,0.016
06/14/2022,17:50:31,0.019
06/14/2022,17:50:32,0.017
06/14/2022,17:50:33,0.015
06/14/2022,17:50:34,0.022
06/14/2022,17:50:35,0.023
06/14/2022,17:50:36,0.019
06/14/2022,17:50:37,0.016
06/14/2022,17:50:38,0.016
06/14/2022,17:50:39,0.016
06/14/2022,17:50:40,0.015
06/14/2022,17:50:41,0.021
06/14/2022,17:50:42,0.016
06/14/2022,17:50:43,0.018
06/14/2022,17:50:44,0.016
06/14/2022,17:50:45,0.016
06/14/2022,17:50:46,0.021
06/14/2022,17:50:47,0.014
06/14/2022,17:50:48,0.018
06/14/2022,17:50:49,0.018
06/14/2022,17:50:50,0.018
06/14/2022,17:50:51,0.017
06/14/2022,17:50:52,0.020
06/14/2022,17:50:53,0.017
06/14/2022,17:50:54,0.017
06/14/2022,17:50:55,0.016
06/14/2022,17:50:56,0.019
06/14/2022,17:50:57,0.020
06/14/2022,17:50:58,0.018
06/14/2022,17:50:59,0.020
06/14/2022,17:51:00,0.020
06/14/2022,17:51:01,0.019
06/14/2022,17:51:02,0.017
06/14/2022,17:51:03,0.016
06/14/2022,17:51:04,0.023
06/14/2022,17:51:05,0.018
06/14/2022,17:51:06,0.024
06/14/2022,17:51:07,0.018
06/14/2022,17:51:08,0.026
06/14/2022,17:51:09,0.019
06/14/2022,17:51:10,0.016
06/14/2022,17:51:11,0.018
06/14/2022,17:51:12,0.018
06/14/2022,17:51:13,0.016
06/14/2022,17:51:14,0.024
06/14/2022,17:51:15,0.019
06/14/2022,17:51:16,0.020
06/14/2022,17:51:17,0.020
06/14/2022,17:51:18,0.016
06/14/2022,17:51:19,0.021
06/14/2022,17:51:20,0.018
06/14/2022,17:51:21,0.020
06/14/2022,17:51:22,0.015
06/14/2022,17:51:23,0.018
06/14/2022,17:51:24,0.015
06/14/2022,17:51:25,0.019
06/14/2022,17:51:26,0.022
06/14/2022,17:51:27,0.017
06/14/2022,17:51:28,0.014
06/14/2022,17:51:29,0.016
06/14/2022,17:51:30,0.016
06/14/2022,17:51:31,0.021
06/14/2022,17:51:32,0.020
06/14/2022,17:51:33,0.019
06/14/2022,17:51:34,0.021
06/14/2022,17:51:35,0.018
06/14/2022,17:51:36,0.018
06/14/2022,17:51:37,0.017
06/14/2022,17:51:38,0.033
06/14/2022,17:51:39,0.018
06/14/2022,17:51:40,0.017
06/14/2022,17:51:41,0.018
06/14/2022,17:51:42,0.022
06/14/2022,17:51:43,0.016
06/14/2022,17:51:44,0.019
06/14/2022,17:51:45,0.018
06/14/2022,17:51:46,0.016
06/14/2022,17:51:47,0.021
06/14/2022,17:51:48,0.022
06/14/2022,17:51:49,0.019
06/14/2022,17:51:50,0.015
06/14/2022,17:51:51,0.017
06/14/2022,17:51:52,0.018
06/14/2022,17:51:53,0.018
06/14/2022,17:51:54,0.016
06/14/2022,17:51:55,0.014
06/14/2022,17:51:56,0.020
06/14/2022,17:51:57,0.020
06/14/2022,17:51:58,0.021
06/14/2022,17:51:59,0.015
06/14/2022,17:52:00,0.018
06/14/2022,17:52:01,0.021
06/14/2022,17:52:02,0.018
06/14/2022,17:52:03,0.023
06/14/2022,17:52:04,0.017
06/14/2022,17:52:05,0.017
06/14/2022,17:52:06,0.018
06/14/2022,17:52:07,0.018
06/14/2022,17:52:08,0.016
06/14/2022,17:52:09,0.016
06/14/2022,17:52:10,0.015
06/14/2022,17:52:11,0.018
06/14/2022,17:52:12,0.015
06/14/2022,17:52:13,0.019
06/14/2022,17:52:14,0.016
06/14/2022,17:52:15,0.018
06/14/2022,17:52:16,0.018
06/14/2022,17:52:17,0.034
06/14/2022,17:52:18,0.015
06/14/2022,17:52:19,0.023
06/14/2022,17:52:20,0.021
06/14/2022,17:52:21,0.020
06/14/2022,17:52:22,0.020
06/14/2022,17:52:23,0.020
06/14/2022,17:52:24,0.019
06/14/2022,17:52:25,0.019
06/14/2022,17:52:26,0.021
06/14/2022,17:52:27,0.018
06/14/2022,17:52:28,0.017
06/14/2022,17:52:29,0.022
06/14/2022,17:52:30,0.020
06/14/2022,17:52:31,0.017
06/14/2022,17:52:32,0.017
06/14/2022,17:52:33,0.024
06/14/2022,17:52:34,0.015
06/14/2022,17:52:35,0.023
06/14/2022,17:52:36,0.017
06/14/2022,17:52:37,0.018
06/14/2022,17:52:38,0.018
06/14/2022,17:52:39,0.022
06/14/2022,17:52:40,0.020
06/14/2022,17:52:41,0.017
06/14/2022,17:52:42,0.020
06/14/2022,17:52:43,0.034
06/14/2022,17:52:44,0.019
06/14/2022,17:52:45,0.020
06/14/2022,17:52:46,0.020
06/14/2022,17:52:47,0.021
06/14/2022,17:52:48,0.025
06/14/2022,17:52:49,0.022
06/14/2022,17:52:50,0.025
06/14/2022,17:52:51,0.023
06/14/2022,17:52:52,0.034
06/14/2022,17:52:53,0.019
06/14/2022,17:52:54,0.022
06/14/2022,17:52:55,0.021
06/14/2022,17:52:56,0.022
06/14/2022,17:52:57,0.025
06/14/2022,17:52:58,0.023
06/14/2022,17:52:59,0.019
06/14/2022,17:53:00,0.021
06/14/2022,17:53:01,0.019
06/14/2022,17:53:02,0.021
06/14/2022,17:53:03,0.018
06/14/2022,17:53:04,0.023
06/14/2022,17:53:05,0.019
06/14/2022,17:53:06,0.021
06/14/2022,17:53:07,0.027
06/14/2022,17:53:08,0.023
06/14/2022,17:53:09,0.023
06/14/2022,17:53:10,0.018
06/14/2022,17:53:11,0.020
06/14/2022,17:53:12,0.022
06/14/2022,17:53:13,0.020
06/14/2022,17:53:14,0.024
06/14/2022,17:53:15,0.023
06/14/2022,17:53:16,0.022
06/14/2022,17:53:17,0.020
06/14/2022,17:53:18,0.020
06/14/2022,17:53:19,0.027
06/14/2022,17:53:20,0.028
06/14/2022,17:53:21,0.024
06/14/2022,17:53:22,0.023
06/14/2022,17:53:23,0.026
06/14/2022,17:53:24,0.029
06/14/2022,17:53:25,0.025
06/14/2022,17:53:26,0.024
06/14/2022,17:53:27,0.023
06/14/2022,17:53:28,0.025
06/14/2022,17:53:29,0.025
06/14/2022,17:53:30,0.024
06/14/2022,17:53:31,0.022
06/14/2022,17:53:32,0.025
06/14/2022,17:53:33,0.027
06/14/2022,17:53:34,0.027
06/14/2022,17:53:35,0.023
06/14/2022,17:53:36,0.022
06/14/2022,17:53:37,0.029
06/14/2022,17:53:38,0.023
06/14/2022,17:53:39,0.023
06/14/2022,17:53:40,0.023
06/14/2022,17:53:41,0.030
06/14/2022,17:53:42,0.023
06/14/2022,17:53:43,0.026
06/14/2022,17:53:44,0.026
06/14/2022,17:53:45,0.026
06/14/2022,17:53:46,0.025
06/14/2022,17:53:47,0.029
06/14/2022,17:53:48,0.027
06/14/2022,17:53:49,0.024
06/14/2022,17:53:50,0.025
06/14/2022,17:53:51,0.030
06/14/2022,17:53:52,0.023
06/14/2022,17:53:53,0.027
06/14/2022,17:53:54,0.027
06/14/2022,17:53:55,0.024
06/14/2022,17:53:56,0.026
06/14/2022,17:53:57,0.026
06/14/2022,17:53:58,0.027
06/14/2022,17:53:59,0.024
06/14/2022,17:54:00,0.023
06/14/2022,17:54:01,0.025
06/14/2022,17:54:02,0.022
06/14/2022,17:54:03,0.024
06/14/2022,17:54:04,0.026
06/14/2022,17:54:05,0.026

