TrakPro Version 5.2.0.0 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201943009
Test Name:,Test 23
Start Date:,06/14/2022
Start Time:,07:31:36
Duration (dd:hh:mm:ss):,00:00:41:04
Log Interval (mm:ss):,00:01
Number of points:,2464
Description:,

Statistics Channel: ,MC
06/14/2022,20:11:53,0.026
06/14/2022,20:11:54,0.022
06/14/2022,20:11:55,0.022
06/14/2022,20:11:56,0.023
06/14/2022,20:11:57,0.029
06/14/2022,20:11:58,0.023
06/14/2022,20:11:59,0.024
06/14/2022,20:12:00,0.028
06/14/2022,20:12:01,0.027
06/14/2022,20:12:02,0.019
06/14/2022,20:12:03,0.025
06/14/2022,20:12:04,0.026
06/14/2022,20:12:05,0.022
06/14/2022,20:12:06,0.022
06/14/2022,20:12:07,0.023
06/14/2022,20:12:08,0.026
06/14/2022,20:12:09,0.022
06/14/2022,20:12:10,0.027
06/14/2022,20:12:11,0.018
06/14/2022,20:12:12,0.026
06/14/2022,20:12:13,0.024
06/14/2022,20:12:14,0.025
06/14/2022,20:12:15,0.022
06/14/2022,20:12:16,0.022
06/14/2022,20:12:17,0.026
06/14/2022,20:12:18,0.020
06/14/2022,20:12:19,0.022
06/14/2022,20:12:20,0.027
06/14/2022,20:12:21,0.025
06/14/2022,20:12:22,0.022
06/14/2022,20:12:23,0.022
06/14/2022,20:12:24,0.028
06/14/2022,20:12:25,0.024
06/14/2022,20:12:26,0.022
06/14/2022,20:12:27,0.024
06/14/2022,20:12:28,0.023
06/14/2022,20:12:29,0.022
06/14/2022,20:12:30,0.027
06/14/2022,20:12:31,0.022
06/14/2022,20:12:32,0.021
06/14/2022,20:12:33,0.022
06/14/2022,20:12:34,0.024
06/14/2022,20:12:35,0.023
06/14/2022,20:12:36,0.021
06/14/2022,20:12:37,0.022
06/14/2022,20:12:38,0.024
06/14/2022,20:12:39,0.024
06/14/2022,20:12:40,0.023

